endTime,artistName,trackName,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,clusters,new_gen
2021-08-20 01:45:00,Joji,SLOW DANCING IN THE DARK,1230,0.515,0.479,3.0,-7.457999999999998,1.0,0.0261,0.544,0.00598,0.191,0.284,88.964,209274.0,4.0,lo-fi,9,electronic
2021-08-20 01:45:00,SEB,seaside_demo,952,0.706,0.8240000000000001,0.0,-7.959,1.0,0.0694,0.355,0.000133,0.111,0.86,94.98,132000.0,4.0,electronic,7,lo-fi
2021-08-20 01:45:00,DVBBS,Losing Sleep,89350,0.635,0.7609999999999999,4.0,-6.03,1.0,0.0691,0.00224,0.0,0.205,0.419,106.028,161349.0,4.0,house,0,korean
2021-08-20 01:46:00,Beach Bunny,April,3761,0.5489999999999999,0.836,9.0,-3.261,1.0,0.032,0.000299,0.0603,0.197,0.745,118.043,198419.0,4.0,indie rock,3,indie pop
2021-08-20 01:46:00,MAY-A,Swing of Things (Remix) [feat. Powfu],41958,0.435,0.521,7.0,-6.053,1.0,0.0559,0.127,0.0,0.152,0.664,199.982,178430.0,4.0,indie,2,indie
2021-08-20 01:50:00,Local Natives,When Am I Gonna Lose You,255140,0.452,0.8340000000000001,11.0,-4.657,1.0,0.0967,0.0417,0.00036,0.119,0.514,142.088,264213.0,4.0,indie,5,rock
2021-08-20 01:51:00,SG Lewis,Throwaway (with Clairo),33599,0.789,0.49,2.0,-6.587999999999999,1.0,0.0392,0.784,0.000598,0.112,0.8690000000000001,140.034,180000.0,4.0,electronic,6,japanese
2021-08-20 01:54:00,The Wldlfe,Waterfalls,859,0.67,0.557,7.0,-7.615,1.0,0.0267,0.0572,0.02,0.106,0.4370000000000001,106.079,269119.0,4.0,indie,2,indie
2021-08-20 01:54:00,COIN,Cemetery,177106,0.652,0.8,9.0,-7.37,1.0,0.0313,0.124,1.87e-05,0.121,0.933,126.985,177107.0,4.0,indie,3,indie pop
2021-08-20 01:54:00,I DONT KNOW HOW BUT THEY FOUND ME,Leave Me Alone,859,0.544,0.8859999999999999,0.0,-2.667,1.0,0.0381,0.00188,0.0,0.324,0.5670000000000001,104.09,215645.0,4.0,synthpop,7,lo-fi
2021-08-20 01:54:00,COIN,Boyfriend,9438,0.5720000000000001,0.916,0.0,-4.83,1.0,0.0576,0.016,9.68e-06,0.208,0.464,150.088,179013.0,4.0,indie,7,lo-fi
2021-08-20 01:58:00,4 Door Theatre,Tightrope,216267,0.696,0.716,11.0,-5.761,1.0,0.0396,0.0383,1.09e-05,0.0761,0.967,149.961,216267.0,4.0,alternative,5,rock
2021-08-20 01:59:00,HARBOUR,Runaway Kids,70703,0.513,0.847,7.0,-6.662000000000001,1.0,0.0472,0.00646,0.0,0.0835,0.338,100.981,224343.0,4.0,hardcore,2,indie
2021-08-20 01:59:00,Saint Motel,Sweet Talk,859,0.67,0.843,1.0,-4.311,1.0,0.0454,0.0392,0.0,0.225,0.713,117.01,192040.0,4.0,indie,4,j-pop
2021-08-20 01:59:00,I DONT KNOW HOW BUT THEY FOUND ME,Absinthe,975,0.608,0.845,9.0,-4.938,0.0,0.0641,0.00927,1.34e-05,0.332,0.518,123.991,183653.0,3.0,synthpop,11,pop
2021-08-20 01:59:00,Cage The Elephant,Trouble,1253,0.47,0.623,0.0,-5.655,1.0,0.0302,0.392,0.000439,0.0992,0.298,77.861,225973.0,4.0,indie rock,7,lo-fi
2021-08-20 01:59:00,The Band CAMINO,Farsighted,928,0.4,0.907,2.0,-3.525,1.0,0.0598,0.000179,0.000166,0.331,0.622,174.64,191720.0,4.0,indie rock,6,japanese
2021-08-20 02:03:00,Ivy Mono,Stars Are Blind,229540,0.5660000000000001,0.7829999999999999,7.0,-8.564,1.0,0.0368,0.0546,0.0008609999999999,0.19,0.6709999999999999,100.008,229540.0,4.0,pop,2,indie
2021-08-20 02:05:00,Make Out Monday,Blue Romance,125767,0.519,0.76,1.0,-3.324,0.0,0.0347,0.00673,0.0,0.0536,0.635,155.847,207613.0,4.0,alternative,4,j-pop
2021-08-20 03:45:00,10cm,Go Back (Inst.),4980,0.589,0.442,6.0,-8.03,1.0,0.0296,0.45,0.8759999999999999,0.103,0.309,81.497,253667.0,4.0,korean,10,hip-hop
2021-08-20 03:48:00,10cm,Go Back,207360,0.388,0.341,1.0,-4.423,1.0,0.0306,0.504,0.0,0.108,0.333,163.253,253653.0,4.0,korean,4,j-pop
2021-08-20 03:48:00,10cm,Sleepless in Seoul - Instrumental,5570,0.664,0.386,9.0,-10.27,0.0,0.0368,0.83,0.935,0.108,0.489,175.00599999999997,257453.0,3.0,korean,11,pop
2021-08-20 03:49:00,YOASOBI,たぶん,12760,0.748,0.6609999999999999,5.0,-6.702000000000001,1.0,0.0334,0.157,0.00102,0.101,0.743,90.00299999999999,256773.0,4.0,j-pop,13,electro
2021-08-20 03:49:00,SHAUN,36.5,6540,0.737,0.838,0.0,-3.943,0.0,0.0392,0.143,1.92e-05,0.0683,0.966,155.986,216800.0,4.0,k-pop,7,lo-fi
2021-08-20 03:49:00,10cm,Sleepless in Seoul (Feat. LEE SUHYUN),15600,0.531,0.416,5.0,-6.47,1.0,0.0542,0.7040000000000001,0.0,0.106,0.321,174.78799999999995,257453.0,3.0,korean,11,pop
2021-08-20 03:50:00,Omoinotake,One Day,82630,0.568,0.727,1.0,-5.415,1.0,0.0542,0.0343,0.0,0.197,0.797,162.811,223741.0,4.0,japanese,4,j-pop
2021-08-20 03:53:00,pH-1,Nerdy Love,151010,0.755,0.591,9.0,-6.655,1.0,0.0454,0.535,0.0,0.0862,0.873,103.996,196373.0,4.0,korean,3,indie pop
2021-08-20 03:57:00,X Lovers,LOVE,43233,0.742,0.418,8.0,-4.617,1.0,0.0756,0.29,0.0,0.0532,0.451,150.028,156880.0,4.0,american,1,k-pop
2021-08-20 03:57:00,JUNE,"Beautiful (Feat. Gaho, Moti, Jung Jin Woo)",211506,0.65,0.608,1.0,-5.522,1.0,0.1639999999999999,0.616,0.0,0.113,0.376,84.916,211507.0,4.0,pop punk,4,j-pop
2021-08-20 03:58:00,Conan Gray,Wish You Were Sober,1030,0.701,0.728,2.0,-5.226,1.0,0.0468,0.0178,0.0,0.17,0.696,91.071,168880.0,4.0,pop,6,japanese
2021-08-20 03:58:00,Valley,hiccup,580,0.415,0.585,9.0,-8.958,1.0,0.0761,0.0384,3.5e-05,0.328,0.5539999999999999,160.292,164349.0,3.0,melodic hardcore,11,pop
2021-08-20 03:58:00,Stray Kids,MIROH,1490,0.564,0.979,9.0,-3.102,1.0,0.104,0.0091,0.0,0.249,0.505,126.059,207617.0,4.0,k-pop,3,indie pop
2021-08-20 03:58:00,Ūla,Futon,870,0.852,0.61,2.0,-5.856,1.0,0.049,0.7340000000000001,5.97e-06,0.111,0.713,117.99,156546.0,4.0,folk,6,japanese
2021-08-20 03:58:00,The Neighbourhood,Stargazing,41710,0.512,0.483,0.0,-7.797999999999999,1.0,0.0298,0.00304,0.0011,0.12,0.3670000000000001,160.009,217027.0,4.0,indie,7,lo-fi
2021-08-20 03:58:00,IDER,cbb to b sad,540,0.705,0.765,0.0,-8.246,1.0,0.0772,0.304,0.000766,0.138,0.7140000000000001,101.988,268235.0,4.0,electronic,7,lo-fi
2021-08-20 03:58:00,Claire Rosinkranz,Hotel,2810,0.856,0.6559999999999999,5.0,-6.475,1.0,0.0752,0.484,0.0,0.5589999999999999,0.949,133.92700000000002,134782.0,4.0,pop,13,electro
2021-08-20 04:03:00,10cm,Sleepless in Seoul (Feat. LEE SUHYUN),257453,0.531,0.416,5.0,-6.47,1.0,0.0542,0.7040000000000001,0.0,0.106,0.321,174.78799999999995,257453.0,3.0,korean,11,pop
2021-08-20 04:06:00,SURL,Dry Flower,183186,0.679,0.595,0.0,-4.374,0.0,0.03,0.705,0.0,0.106,0.438,120.09,183187.0,4.0,indie pop,7,lo-fi
2021-08-21 01:56:00,DAY6,Zombie - English Ver.,9720,0.787,0.5760000000000001,0.0,-4.082,1.0,0.0402,0.0071,0.0,0.116,0.527,121.968,209259.0,4.0,korean,7,lo-fi
2021-08-21 01:56:00,Smallpools,Insincere,2554,0.588,0.899,2.0,-8.3,1.0,0.0481,0.00243,0.0287,0.358,0.754,105.979,180000.0,4.0,indie pop,6,japanese
2021-08-21 01:57:00,THE DRIVER ERA,A Kiss,1114,0.6970000000000001,0.923,6.0,-4.646,1.0,0.272,0.208,0.000736,0.158,0.635,169.99900000000005,271854.0,4.0,pop rock,10,hip-hop
2021-08-21 01:57:00,Surfaces,Wave of You,40379,0.695,0.6559999999999999,1.0,-6.037999999999999,1.0,0.0489,0.057,0.0,0.267,0.346,90.986,213842.0,4.0,soul,4,j-pop
2021-08-21 01:57:00,Box the Oxford,1922,905,0.653,0.909,6.0,-5.539,1.0,0.041,0.028,2.85e-06,0.034,0.779,98.002,214382.0,4.0,alternative,10,hip-hop
2021-08-21 01:57:00,Why Don't We,Fallin’ (Adrenaline),2136,0.606,0.9,0.0,-4.504,1.0,0.119,0.0101,0.0,0.075,0.233,133.963,216504.0,4.0,pop,7,lo-fi
2021-08-21 01:57:00,Cage The Elephant,Ain't No Rest for the Wicked,882,0.636,0.8490000000000001,0.0,-7.075,1.0,0.106,0.0438,0.0,0.3720000000000001,0.917,156.036,175493.0,4.0,indie rock,7,lo-fi
2021-08-21 02:00:00,The Happy Fits,"So Alright, Cool, Whatever",191360,0.685,0.642,0.0,-5.417000000000002,1.0,0.0372,0.0997,0.0,0.0343,0.763,130.02,191360.0,4.0,garage rock,7,lo-fi
2021-08-21 02:04:00,The Academic,Bear Claws,213114,0.556,0.87,11.0,-1.901,0.0,0.0364,0.0165,0.0,0.0991,0.631,97.002,213114.0,4.0,rock,5,rock
2021-08-21 02:05:00,Motherfolk,Kill the Sun,1509,0.499,0.7859999999999999,7.0,-6.03,1.0,0.0574,0.0938,0.0,0.259,0.422,97.014,208773.0,4.0,indie rock,2,indie
2021-08-21 02:05:00,MAGIC GIANT,Window,59939,0.401,0.723,5.0,-5.549,1.0,0.0408,0.00956,4.760000000000001e-05,0.0444,0.7809999999999999,116.023,209613.0,4.0,folk,13,electro
2021-08-21 02:05:00,Armors,DOA,2623,0.551,0.76,2.0,-5.197,1.0,0.24,0.0388,0.0,0.0863,0.823,160.208,163781.0,4.0,indie,6,japanese
2021-08-21 02:08:00,COIN,Simple Romance,194533,0.778,0.636,0.0,-6.625,1.0,0.0461,0.146,0.0,0.235,0.779,122.043,194533.0,4.0,indie,7,lo-fi
2021-08-21 02:09:00,Scott Helman,Sweet Tooth,928,0.695,0.8959999999999999,1.0,-4.957,1.0,0.111,0.00405,2.58e-06,0.106,0.474,94.986,201524.0,4.0,all,4,j-pop
2021-08-21 02:09:00,MyKey,Runaway,1230,0.687,0.826,5.0,-5.029,0.0,0.121,0.384,5.75e-05,0.306,0.887,80.025,175516.0,4.0,rock,13,electro
2021-08-21 02:09:00,Stop Light Observations,h d w g h ?,22058,0.627,0.733,0.0,-3.673,1.0,0.0312,0.763,5.65e-06,0.0409,0.336,97.055,229243.0,4.0,indie,7,lo-fi
2021-08-21 02:09:00,The Band CAMINO,See Through,1323,0.5770000000000001,0.8109999999999999,2.0,-5.122999999999998,1.0,0.075,0.0394,0.0,0.11,0.6659999999999999,92.002,181421.0,4.0,indie rock,6,japanese
2021-08-21 02:09:00,The Band CAMINO,Farsighted,835,0.4,0.907,2.0,-3.525,1.0,0.0598,0.000179,0.000166,0.331,0.622,174.64,191720.0,4.0,indie rock,6,japanese
2021-08-21 02:09:00,IV Of Spades,Come Inside Of My Heart,2321,0.6759999999999999,0.565,10.0,-9.411,1.0,0.03,0.00321,0.000579,0.241,0.6890000000000001,113.007,246396.0,4.0,funk,14,funk
2021-08-21 02:10:00,A Story Told,Home for the Summer,1021,0.485,0.946,11.0,-3.966,0.0,0.0432,0.000162,3.620000000000001e-05,0.193,0.703,165.02,180920.0,4.0,rock,5,rock
2021-08-21 02:10:00,Allstar Weekend,Do It 2 Me,812,0.593,0.872,11.0,-3.995,1.0,0.083,0.127,0.0,0.241,0.884,130.977,200053.0,4.0,pop,5,rock
2021-08-21 02:10:00,Divided Minds,Bad Bitch,90673,0.7440000000000001,0.747,11.0,-4.127,0.0,0.0533,0.00386,0.0,0.0353,0.821,130.019,179192.0,4.0,punk rock,5,rock
2021-08-21 02:10:00,COIN,Are We Alone?,1486,0.589,0.8190000000000001,2.0,-6.385,1.0,0.0376,0.00966,0.00136,0.24,0.403,125.975,203880.0,4.0,indie,6,japanese
2021-08-21 02:10:00,PREACHERVAN,Cinematic,1555,0.556,0.893,5.0,-5.874,0.0,0.0403,0.0109,0.0,0.412,0.603,133.033,239514.0,4.0,discoverunsigned,13,electro
2021-08-21 02:13:00,COIN,Talk Too Much,187133,0.598,0.888,4.0,-5.119,1.0,0.0807,0.00947,0.0,0.347,0.482,103.966,187133.0,4.0,indie,0,korean
2021-08-21 02:14:00,DAY6,Zombie - English Ver.,975,0.787,0.5760000000000001,0.0,-4.082,1.0,0.0402,0.0071,0.0,0.116,0.527,121.968,209259.0,4.0,korean,7,lo-fi
2021-08-21 02:14:00,Cage The Elephant,Cigarette Daydreams,1021,0.636,0.6759999999999999,2.0,-3.442,1.0,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760.0,4.0,indie rock,6,japanese
2021-08-21 02:14:00,Box the Oxford,Someone,3250,0.585,0.682,11.0,-11.396,1.0,0.0415,0.00192,1.11e-06,0.174,0.28,116.977,212279.0,4.0,alternative,5,rock
2021-08-21 02:17:00,Chris Wallace,Daydreaming,160400,0.664,0.655,4.0,-10.901,0.0,0.0337,0.0224,1.93e-05,0.0886,0.931,150.089,160400.0,4.0,pop,0,korean
2021-08-21 02:19:00,MAGIC GIANT,Outta My Head,1230,0.519,0.841,9.0,-5.468,1.0,0.034,0.000189,3.99e-05,0.186,0.383,147.005,198380.0,4.0,folk,3,indie pop
2021-08-21 02:19:00,Anthony Neely,Wake Up,952,0.5820000000000001,0.8290000000000001,0.0,-3.867,0.0,0.0617,0.0057,0.0,0.0522,0.967,159.918,191840.0,4.0,c-pop,7,lo-fi
2021-08-21 02:19:00,The Ready Set,There Are Days,145286,0.599,0.8540000000000001,11.0,-3.755,1.0,0.0421,0.0484,0.0,0.146,0.588,112.006,189307.0,4.0,powerpop,5,rock
2021-08-21 02:21:00,HARBOUR,Runaway Kids,1671,0.513,0.847,7.0,-6.662000000000001,1.0,0.0472,0.00646,0.0,0.0835,0.338,100.981,224343.0,4.0,hardcore,2,indie
2021-08-21 07:15:00,IV Of Spades,Come Inside Of My Heart,246396,0.6759999999999999,0.565,10.0,-9.411,1.0,0.03,0.00321,0.000579,0.241,0.6890000000000001,113.007,246396.0,4.0,funk,14,funk
2021-08-21 07:18:00,dhruv,double take,171743,0.6559999999999999,0.436,8.0,-11.140999999999998,1.0,0.0744,0.845,0.0,0.221,0.196,109.239,171743.0,4.0,indian,1,k-pop
2021-08-21 07:21:00,DPR IAN,No Blueberries,185106,0.721,0.617,4.0,-6.178,0.0,0.0386,0.507,0.0,0.252,0.902,148.032,185107.0,4.0,korean,0,korean
2021-08-21 07:23:00,Valley,Loop Love,2177,0.6409999999999999,0.665,5.0,-8.301,1.0,0.0338,0.029,0.00266,0.0933,0.624,121.962,209200.0,4.0,melodic hardcore,13,electro
2021-08-21 07:23:00,ROLE MODEL,blind,153293,0.765,0.6629999999999999,0.0,-5.223,1.0,0.0652,0.141,0.000297,0.0924,0.6859999999999999,150.091,153293.0,4.0,8-bit,7,lo-fi
2021-08-22 02:02:00,Make Out Monday,Blue Romance,1137,0.519,0.76,1.0,-3.324,0.0,0.0347,0.00673,0.0,0.0536,0.635,155.847,207613.0,4.0,alternative,4,j-pop
2021-08-22 02:02:00,MAGIC GIANT,Outta My Head,789,0.519,0.841,9.0,-5.468,1.0,0.034,0.000189,3.99e-05,0.186,0.383,147.005,198380.0,4.0,folk,3,indie pop
2021-08-22 02:02:00,Stop Light Observations,h d w g h ?,766,0.627,0.733,0.0,-3.673,1.0,0.0312,0.763,5.65e-06,0.0409,0.336,97.055,229243.0,4.0,indie,7,lo-fi
2021-08-22 02:02:00,Sub-Radio,What You Want To Hear,1044,0.614,0.691,2.0,-5.569,1.0,0.0434,0.00244,1.11e-06,0.214,0.6779999999999999,126.032,232500.0,4.0,indie,6,japanese
2021-08-22 02:02:00,COIN,Babe Ruth,952,0.564,0.489,2.0,-8.982999999999997,1.0,0.0403,0.487,0.000326,0.237,0.535,155.086,192867.0,4.0,indie,6,japanese
2021-08-22 02:02:00,Smallpools,the answer,2043,0.659,0.931,2.0,-4.957,0.0,0.0326,0.0182,3.63e-05,0.347,0.861,115.965,170667.0,4.0,indie pop,6,japanese
2021-08-22 02:02:00,Box the Oxford,Someone,975,0.585,0.682,11.0,-11.396,1.0,0.0415,0.00192,1.11e-06,0.174,0.28,116.977,212279.0,4.0,alternative,5,rock
2021-08-22 02:02:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,835,0.691,0.631,2.0,-6.478,1.0,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124.0,4.0,indie rock,6,japanese
2021-08-22 02:02:00,COIN,Youuu,2995,0.528,0.619,2.0,-6.959,1.0,0.0282,0.0029,0.0,0.291,0.0845,102.951,235267.0,4.0,indie,6,japanese
2021-08-22 02:02:00,IV Of Spades,Come Inside Of My Heart,789,0.6759999999999999,0.565,10.0,-9.411,1.0,0.03,0.00321,0.000579,0.241,0.6890000000000001,113.007,246396.0,4.0,funk,14,funk
2021-08-22 02:06:00,HARBOUR,Runaway Kids,1323,0.513,0.847,7.0,-6.662000000000001,1.0,0.0472,0.00646,0.0,0.0835,0.338,100.981,224343.0,4.0,hardcore,2,indie
2021-08-22 02:06:00,Winnetka Bowling League,CVS,1277,0.342,0.7090000000000001,11.0,-5.903,1.0,0.294,0.101,1.5e-05,0.536,0.6729999999999999,77.668,209173.0,4.0,alternative,5,rock
2021-08-22 02:06:00,Blonds,Crybaby,812,0.847,0.3670000000000001,6.0,-10.287,0.0,0.199,0.452,5.29e-06,0.114,0.626,125.044,121440.0,4.0,dream pop,10,hip-hop
2021-08-22 02:06:00,half•alive,arrow,1114,0.797,0.606,7.0,-6.41,1.0,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707.0,4.0,indie pop,2,indie
2021-08-22 02:06:00,Sub-Radio,Flashback,975,0.7120000000000001,0.8590000000000001,2.0,-5.263,1.0,0.089,0.0337,0.0,0.055,0.708,137.955,204573.0,4.0,indie,6,japanese
2021-08-22 02:13:00,half•alive,arrow,222706,0.797,0.606,7.0,-6.41,1.0,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707.0,4.0,indie pop,2,indie
2021-08-22 02:14:00,COIN,Babe Ruth,2461,0.564,0.489,2.0,-8.982999999999997,1.0,0.0403,0.487,0.000326,0.237,0.535,155.086,192867.0,4.0,indie,6,japanese
2021-08-22 02:14:00,COIN,Hannah,90832,0.593,0.764,1.0,-6.3370000000000015,1.0,0.0357,0.0128,0.000758,0.118,0.514,122.014,238373.0,4.0,indie,4,j-pop
2021-08-22 02:17:00,COIN,Valentine,193586,0.521,0.818,9.0,-7.131,1.0,0.043,0.00464,4.68e-05,0.131,0.606,160.002,193587.0,4.0,indie,3,indie pop
2021-08-22 02:21:00,Valley,Loop Love,789,0.6409999999999999,0.665,5.0,-8.301,1.0,0.0338,0.029,0.00266,0.0933,0.624,121.962,209200.0,4.0,melodic hardcore,13,electro
2021-08-22 02:21:00,COIN,Crash My Car,1160,0.244,0.645,5.0,-5.863,1.0,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307.0,5.0,indie,12,rnb
2021-08-22 02:21:00,MAGIC GIANT,Disaster Party,1230,0.6659999999999999,0.8640000000000001,1.0,-5.714,1.0,0.0334,0.000435,0.0,0.0873,0.737,138.016,181348.0,4.0,folk,4,j-pop
2021-08-22 02:21:00,COIN,Cemetery,2159,0.652,0.8,9.0,-7.37,1.0,0.0313,0.124,1.87e-05,0.121,0.933,126.985,177107.0,4.0,indie,3,indie pop
2021-08-22 02:21:00,Chris Wallace,Daydreaming,743,0.664,0.655,4.0,-10.901,0.0,0.0337,0.0224,1.93e-05,0.0886,0.931,150.089,160400.0,4.0,pop,0,korean
2021-08-22 02:21:00,Why Don't We,Fallin’ (Adrenaline),24387,0.606,0.9,0.0,-4.504,1.0,0.119,0.0101,0.0,0.075,0.233,133.963,216504.0,4.0,pop,7,lo-fi
2021-08-22 02:21:00,Hippo Campus,Way It Goes,743,0.542,0.906,9.0,-4.213,1.0,0.0491,0.021,0.00043,0.377,0.515,120.014,245456.0,4.0,indie pop,3,indie pop
2021-08-22 02:21:00,Wild Party,Violet,2368,0.42,0.882,6.0,-4.383,1.0,0.0466,0.014,0.0,0.36,0.643,171.07,179093.0,4.0,indie pop,10,hip-hop
2021-08-22 02:21:00,I DONT KNOW HOW BUT THEY FOUND ME,Leave Me Alone,1137,0.544,0.8859999999999999,0.0,-2.667,1.0,0.0381,0.00188,0.0,0.324,0.5670000000000001,104.09,215645.0,4.0,synthpop,7,lo-fi
2021-08-22 02:21:00,Cage The Elephant,Trouble,1532,0.47,0.623,0.0,-5.655,1.0,0.0302,0.392,0.000439,0.0992,0.298,77.861,225973.0,4.0,indie rock,7,lo-fi
2021-08-22 02:21:00,Smallpools,science fiction,1044,0.569,0.882,11.0,-4.1610000000000005,1.0,0.104,0.0528,0.000416,0.0681,0.555,176.063,185591.0,4.0,indie pop,5,rock
2021-08-22 02:21:00,Marina City,Addicted,188297,0.76,0.5870000000000001,5.0,-6.125,1.0,0.0294,0.156,0.0,0.134,0.638,94.015,188298.0,4.0,pop punk,13,electro
2021-08-22 02:23:00,PREACHERVAN,Cinematic,100890,0.556,0.893,5.0,-5.874,0.0,0.0403,0.0109,0.0,0.412,0.603,133.033,239514.0,4.0,discoverunsigned,13,electro
2021-08-23 02:11:00,"yours, andrew",Tell Me,225986,0.6709999999999999,0.69,8.0,-7.122000000000001,0.0,0.0383,0.131,0.000644,0.0793,0.6509999999999999,111.985,225987.0,4.0,indie pop,1,k-pop
2021-08-23 02:12:00,Armors,DOA,80234,0.551,0.76,2.0,-5.197,1.0,0.24,0.0388,0.0,0.0863,0.823,160.208,163781.0,4.0,indie,6,japanese
2021-08-23 02:12:00,Colony House,Silhouettes,6710,0.478,0.76,8.0,-6.819,1.0,0.0381,0.0136,0.0,0.093,0.578,164.997,177773.0,4.0,indie rock,1,k-pop
2021-08-23 02:12:00,Divided Minds,Bad Bitch,1114,0.7440000000000001,0.747,11.0,-4.127,0.0,0.0533,0.00386,0.0,0.0353,0.821,130.019,179192.0,4.0,punk rock,5,rock
2021-08-23 02:15:00,COIN,Crash My Car,188306,0.244,0.645,5.0,-5.863,1.0,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307.0,5.0,indie,12,rnb
2021-08-23 02:17:00,The Wldlfe,Waterfalls,4063,0.67,0.557,7.0,-7.615,1.0,0.0267,0.0572,0.02,0.106,0.4370000000000001,106.079,269119.0,4.0,indie,2,indie
2021-08-23 02:17:00,COIN,Cemetery,2020,0.652,0.8,9.0,-7.37,1.0,0.0313,0.124,1.87e-05,0.121,0.933,126.985,177107.0,4.0,indie,3,indie pop
2021-08-23 02:17:00,Sub-Radio,What You Want To Hear,13955,0.614,0.691,2.0,-5.569,1.0,0.0434,0.00244,1.11e-06,0.214,0.6779999999999999,126.032,232500.0,4.0,indie,6,japanese
2021-08-23 02:17:00,Why Don't We,Fallin’ (Adrenaline),88889,0.606,0.9,0.0,-4.504,1.0,0.119,0.0101,0.0,0.075,0.233,133.963,216504.0,4.0,pop,7,lo-fi
2021-08-23 02:17:00,Smallpools,the answer,905,0.659,0.931,2.0,-4.957,0.0,0.0326,0.0182,3.63e-05,0.347,0.861,115.965,170667.0,4.0,indie pop,6,japanese
2021-08-23 02:17:00,Sam and Sounds,Cloud 9,1253,0.5429999999999999,0.726,7.0,-8.868,1.0,0.0437,0.000187,0.0,0.0427,0.505,94.974,199579.0,4.0,indie,2,indie
2021-08-23 02:21:00,COIN,Sort It Out,16340,0.738,0.7859999999999999,7.0,-4.718,1.0,0.036,0.0726,3.36e-06,0.607,0.841,103.989,147720.0,4.0,indie,2,indie
2021-08-23 02:21:00,lovelytheband,i like the way,1253,0.657,0.718,7.0,-6.324,1.0,0.0323,0.00566,1.23e-06,0.0797,0.8059999999999999,123.933,180000.0,4.0,indie pop,2,indie
2021-08-23 02:21:00,Tyde Levi,AAA,226792,0.6759999999999999,0.638,7.0,-6.63,1.0,0.0667,0.244,0.0,0.337,0.355,129.958,226793.0,4.0,australian,2,indie
2021-08-23 02:21:00,Camille Saint-Saëns,"Danse Macabre, Op. 40, R.171",1137,0.371,0.131,7.0,-23.899,0.0,0.0422,0.898,0.925,0.0847,0.0656,106.872,442693.0,4.0,classical,2,indie
2021-08-23 02:21:00,COIN,How It Feels,1300,0.951,0.336,10.0,-4.599,1.0,0.142,0.552,0.000219,0.123,0.476,105.055,157173.0,4.0,indie,14,funk
2021-08-23 02:21:00,George Barnett,Stone Cold Classic,882,0.8220000000000001,0.726,11.0,-4.974,1.0,0.182,0.000883,1.1e-05,0.0606,0.8370000000000001,119.991,195652.0,4.0,intelligent pop,5,rock
2021-08-23 02:21:00,Harry James,"It's Been a Long, Long Time",1695,0.272,0.219,0.0,-9.767,1.0,0.0305,0.938,0.00086,0.263,0.374,74.697,203773.0,4.0,jazz,7,lo-fi
2021-08-23 02:21:00,Peachy!,Falling for U,1834,0.7190000000000001,0.36,6.0,-12.034,1.0,0.398,0.748,2.18e-06,0.0812,0.409,80.184,124000.0,4.0,bedroom pop,10,hip-hop
2021-08-23 02:22:00,DAY6,Say Hello,1160,0.458,0.8909999999999999,7.0,-1.535,1.0,0.067,8.53e-05,2.97e-05,0.223,0.5770000000000001,159.923,203760.0,4.0,korean,2,indie
2021-08-23 02:22:00,The Wombats,Give Me a Try - Don Diablo Remix,1091,0.643,0.945,1.0,-3.583,1.0,0.0588,0.00418,0.0591,0.12,0.266,126.035,254052.0,4.0,indie,4,j-pop
2021-08-23 02:22:00,Stella Jang,Villain,1439,0.95,0.406,9.0,-8.89,0.0,0.0559,0.664,0.0,0.0932,0.6709999999999999,108.976,191000.0,4.0,korean,3,indie pop
2021-08-23 02:22:00,Cascada,Everytime We Touch,1068,0.633,0.976,8.0,-5.362,1.0,0.0519,0.00281,1.29e-05,0.382,0.493,142.02700000000004,197124.0,4.0,dance,1,k-pop
2021-08-23 02:22:00,BØRNS,American Money,1439,0.542,0.867,6.0,-5.26,0.0,0.0813,0.0226,0.00347,0.116,0.326,134.984,260987.0,4.0,ambient,10,hip-hop
2021-08-23 02:22:00,Stella Jang,Pierrot laughs at us,1416,0.8240000000000001,0.6629999999999999,4.0,-5.7,0.0,0.0377,0.448,2.05e-05,0.245,0.727,105.993,190999.0,4.0,korean,0,korean
2021-08-23 02:22:00,10cm,Borrow your night (Romance 101 X 10CM),2995,0.4320000000000001,0.314,2.0,-6.3210000000000015,1.0,0.0306,0.772,0.0,0.141,0.179,131.661,187840.0,4.0,korean,6,japanese
2021-08-23 02:22:00,The Royal Concept,On Our Way,1718,0.581,0.7929999999999999,1.0,-5.949,1.0,0.0914,0.0084,0.0,0.183,0.352,130.90200000000002,193853.0,4.0,indie pop,4,j-pop
2021-08-23 02:22:00,Train,Drops of Jupiter (Tell Me),766,0.481,0.638,0.0,-5.862,1.0,0.0276,0.153,0.0,0.154,0.4970000000000001,79.064,259933.0,4.0,rock,7,lo-fi
