,endTime,artistName,trackName,msPlayed,trackIDs
16513,2021-08-21 02:10:00,A Story Told,Home for the Summer,1021,2ShjQLHoIHUY5NsGEruvsQ
16514,2021-08-21 02:10:00,Follies & Vices,Red Wine,952,4XciWfOr4qKiQ7WOsJWNK0
16515,2021-08-21 02:10:00,Allstar Weekend,Do It 2 Me,812,1AFpnwHYHeGM2OzO2PB7gI
16516,2021-08-21 02:10:00,Divided Minds,Bad Bitch,90673,2UDXiOdNjR9wR0EiZQ1ck0
16517,2021-08-21 02:10:00,COIN,Are We Alone?,1486,4XFERj1ZN9fknrjMTkDOU6
16518,2021-08-21 02:10:00,PREACHERVAN,Cinematic,1555,44NUJ9XMnYmrC1tShksLLY
16519,2021-08-21 02:13:00,COIN,Talk Too Much,187133,4djIFfof5TpbSGRZUpsTXq
16520,2021-08-21 02:14:00,DAY6,Zombie - English Ver.,975,3h34cQPPddk4x9cluPIAvv
16521,2021-08-21 02:14:00,Noah in the Open,House Arrest,52886,2fvpRlLLTlzo4b2SJtg8sW
16522,2021-08-21 02:14:00,Cage The Elephant,Cigarette Daydreams,1021,2tznHmp70DxMyr2XhWLOW0
16523,2021-08-21 02:14:00,Box the Oxford,Someone,3250,0R9Km472FDiZ3lIJQcKspK
16524,2021-08-21 02:17:00,Chris Wallace,Daydreaming,160400,1D7VXAhKCr09JCb5BqBX14
16525,2021-08-21 02:19:00,MAGIC GIANT,Outta My Head,1230,1E4i0Acldoa1uclFevNIso
16526,2021-08-21 02:19:00,Anthony Neely,Wake Up,952,1HGcWWkWcc331knimPhX8Z
16527,2021-08-21 02:19:00,The Ready Set,There Are Days,145286,3dNWyk2Rz1OTtVSVOUlspM
16528,2021-08-21 02:21:00,HARBOUR,Runaway Kids,1671,204N3xuSdqkTdGm21tUwuN
16529,2021-08-21 07:15:00,IV Of Spades,Come Inside Of My Heart,246396,3Eb5sztvEMa0Mqnb8DUAlU
16530,2021-08-21 07:18:00,dhruv,double take,171743,0QzuaeCEEOV40Pn7IvKEny
16531,2021-08-21 07:21:00,DPR IAN,No Blueberries,185106,4lpvCG7eNzHAXwvMxWUNjz
16532,2021-08-21 07:23:00,Valley,Loop Love,2177,2Av8EQXpCvlr9aAGxBwxVt
16533,2021-08-21 07:23:00,ROLE MODEL,blind,153293,0NuWgxEp51CutD2pJoF4OM
16534,2021-08-22 02:02:00,Make Out Monday,Blue Romance,1137,4Uc6vIf41nG7lxCkc7rkMy
16535,2021-08-22 02:02:00,MAGIC GIANT,Outta My Head,789,1E4i0Acldoa1uclFevNIso
16536,2021-08-22 02:02:00,Stop Light Observations,h d w g h ?,766,2S06d3CoWe0ST1A3Uw3yCE
16537,2021-08-22 02:02:00,Sub-Radio,What You Want To Hear,1044,0pQaYCXXF49SjVqNaVyCrU
16538,2021-08-22 02:02:00,COIN,Babe Ruth,952,3mCjMGGea0h42M4kOvykXA
16539,2021-08-22 02:02:00,Smallpools,the answer,2043,7q3yKAviWkiZDH539QXfdV
16540,2021-08-22 02:02:00,Box the Oxford,Someone,975,0R9Km472FDiZ3lIJQcKspK
16541,2021-08-22 02:02:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,835,086myS9r57YsLbJpU0TgK9
16542,2021-08-22 02:02:00,COIN,Youuu,2995,7u1es8J70XtwkKXWBDXsyZ
16543,2021-08-22 02:02:00,IV Of Spades,Come Inside Of My Heart,789,3Eb5sztvEMa0Mqnb8DUAlU
16544,2021-08-22 02:06:00,HARBOUR,Runaway Kids,1323,204N3xuSdqkTdGm21tUwuN
16545,2021-08-22 02:06:00,The Catching,Change,1277,52h2nb4IDPDsoXRjeOCuuK
16546,2021-08-22 02:06:00,Little Hurt,Alaska,952,33K76XhnAvPLBuX1G9gjIs
16547,2021-08-22 02:06:00,Co-Stanza,I Don't Mind,7093,76erERb1bC1m0HsCpbbe3t
16548,2021-08-22 02:06:00,Rec Hall,She Doesn’t Get It,211030,1BApHcP5TM5DHAq4gyjqjx
16549,2021-08-22 02:06:00,Winnetka Bowling League,CVS,1277,3aylN3YRnzcbo7q1l1GLtB
16550,2021-08-22 02:06:00,Blonds,Crybaby,812,3kZazkf34V67gkhEIK3SNr
16551,2021-08-22 02:06:00,half•alive,arrow,1114,6HGDxEtcoUsztb2xeVOXTP
16552,2021-08-22 02:06:00,Sub-Radio,Flashback,975,1ZVjgdDDIEgiwa8wXE4F82
16553,2021-08-22 02:09:00,Little Hurt,Alaska,188678,33K76XhnAvPLBuX1G9gjIs
16554,2021-08-22 02:13:00,half•alive,arrow,222706,6HGDxEtcoUsztb2xeVOXTP
16555,2021-08-22 02:14:00,COIN,Babe Ruth,2461,3mCjMGGea0h42M4kOvykXA
16556,2021-08-22 02:14:00,COIN,Hannah,90832,2wpk3LBZJiYXgfPw86kxX2
16557,2021-08-22 02:17:00,COIN,Valentine,193586,1TTKyvJ3QFRr84YTNnSMkc
16558,2021-08-22 02:21:00,Valley,Loop Love,789,2Av8EQXpCvlr9aAGxBwxVt
16559,2021-08-22 02:21:00,COIN,Crash My Car,1160,0X5mtNbqxbiTYkwj0CQc2f
16560,2021-08-22 02:21:00,MAGIC GIANT,Disaster Party,1230,0tZQkiMamZC9PVKeIDtvTP
16561,2021-08-22 02:21:00,COIN,Cemetery,2159,5czZkLGepjburbkbEaCfm4
16562,2021-08-22 02:21:00,Chris Wallace,Daydreaming,743,1D7VXAhKCr09JCb5BqBX14
16563,2021-08-22 02:21:00,The Catching,Change,1230,52h2nb4IDPDsoXRjeOCuuK
16564,2021-08-22 02:21:00,Why Don't We,Fallin’ (Adrenaline),24387,6nfqlFOMiWthaOEa53uU0v
16565,2021-08-22 02:21:00,Mid-Day Moon,Hey Wait,1857,1RCiGhWciLiZ265ZOYfw0Y
16566,2021-08-22 02:21:00,Rec Hall,She Doesn’t Get It,1602,1BApHcP5TM5DHAq4gyjqjx
16567,2021-08-22 02:21:00,Hippo Campus,Way It Goes,743,6CES1554HcWMIVroJfmmBm
16568,2021-08-22 02:21:00,Wild Party,Violet,2368,1v3SmmWX9lHYGXii4SmAts
16569,2021-08-22 02:21:00,I DONT KNOW HOW BUT THEY FOUND ME,Leave Me Alone,1137,1cIi1x8ANjMO97wH5OfYO1
16570,2021-08-22 02:21:00,Cage The Elephant,Trouble,1532,5n0CTysih20NYdT2S0Wpe8
16571,2021-08-22 02:21:00,Smallpools,science fiction,1044,58UVl4CdAcUShObdbAVp0F
16572,2021-08-22 02:21:00,Marina City,Addicted,188297,2PWh4hMetZg6ZHCur35GNR
16573,2021-08-22 02:21:00,Florence Rose,Just Relax,719,6A1OhFZpLOdsMZpO86FM5E
16574,2021-08-22 02:23:00,PREACHERVAN,Cinematic,100890,44NUJ9XMnYmrC1tShksLLY
16575,2021-08-23 02:11:00,"yours, andrew",Tell Me,225986,3ruhhlhb4RPruwzUt12ING
16576,2021-08-23 02:12:00,Armors,DOA,80234,4sy86utWrvEKd2w7zfnzL3
16577,2021-08-23 02:12:00,Colony House,Silhouettes,6710,5zYduVIUSgSWmv56IwBmRl
16578,2021-08-23 02:12:00,Divided Minds,Bad Bitch,1114,2UDXiOdNjR9wR0EiZQ1ck0
16579,2021-08-23 02:15:00,COIN,Crash My Car,188306,0X5mtNbqxbiTYkwj0CQc2f
16580,2021-08-23 02:17:00,The Wldlfe,Waterfalls,4063,4RbWj6oavC4ZFW1QCyKutM
16581,2021-08-23 02:17:00,COIN,Cemetery,2020,5czZkLGepjburbkbEaCfm4
16582,2021-08-23 02:17:00,Sub-Radio,What You Want To Hear,13955,0pQaYCXXF49SjVqNaVyCrU
16583,2021-08-23 02:17:00,Why Don't We,Fallin’ (Adrenaline),88889,6nfqlFOMiWthaOEa53uU0v
16584,2021-08-23 02:17:00,Smallpools,the answer,905,7q3yKAviWkiZDH539QXfdV
16585,2021-08-23 02:17:00,Sam and Sounds,Cloud 9,1253,4MA2sZsOr0fbGZag4AiQDP
16586,2021-08-23 02:21:00,COIN,Sort It Out,16340,5nCYlkCNbjhtDUHVthb7X4
16587,2021-08-23 02:21:00,oogWei,Unfulfilling Warmth,1207,0VYOCL5nfgTc3wuqh1y452
16588,2021-08-23 02:21:00,lovelytheband,i like the way,1253,3LjZJVUEJ06TQ8AOO2Mg8m
16589,2021-08-23 02:21:00,Tyde Levi,AAA,226792,1DnN1RRe7dFzCkfU72XuZI
16590,2021-08-23 02:21:00,Camille Saint-Saëns,"Danse Macabre, Op. 40, R.171",1137,5OenUWwcUBDltPyN1Hh40D
16591,2021-08-23 02:21:00,COIN,How It Feels,1300,01oxWSLxPWbyTEjPJVb6wO
16592,2021-08-23 02:21:00,George Barnett,Stone Cold Classic,882,6o6eCHsH5NsEfUrHvgFDxL
16593,2021-08-23 02:21:00,Harry James,"It's Been a Long, Long Time",1695,52XDumqYDUXX16R7FM5fpV
16594,2021-08-23 02:21:00,Peachy!,Falling for U,1834,2xhGZ3WzOa3tir28y7Cb88
16595,2021-08-23 02:22:00,DAY6,Say Hello,1160,25QZXjkQ1x0uFbcQ6PUeMK
16596,2021-08-23 02:22:00,The Wombats,Give Me a Try - Don Diablo Remix,1091,0ucL5YXKAZ6iYrQkhBoH7N
16597,2021-08-23 02:22:00,Stella Jang,Villain,1439,5xouIycayHmjZxeuhXPhgX
16598,2021-08-23 02:22:00,Cascada,Everytime We Touch,1068,5YJtMNWKe55yr49cyJgxva
16599,2021-08-23 02:22:00,BØRNS,American Money,1439,4AewKenHXKBt643p473xCk
16600,2021-08-23 02:22:00,Stella Jang,Pierrot laughs at us,1416,6Jg4hjIR4yesju7znd05KC
16601,2021-08-23 02:22:00,10cm,Borrow your night (Romance 101 X 10CM),2995,5KVLNQ87MPlHDXR8WXXZmh
16602,2021-08-23 02:22:00,The Royal Concept,On Our Way,1718,3GTXok0dIm0mMqBiVklBYS
16603,2021-08-23 02:22:00,Train,Drops of Jupiter (Tell Me),766,2hKdd3qO7cWr2Jo0Bcs0MA
16604,2021-08-23 02:25:00,DPR LIVE,Martini Blue,195204,7zDu3l7DDlfSlt20YMKkWo
16605,2021-08-23 02:28:00,MAX,Blueberry Eyes (feat. SUGA of BTS),172244,5dn6QANKbf76pANGjMBida
16606,2021-08-23 02:28:00,KOBUKURO,未来,8242,7M2ZtqHQWtrDW9oGodD6vm
16607,2021-08-23 02:32:00,SHAUN,36.5,216800,4jAdC1wuRgCLLFJVHeV1rV
16608,2021-08-23 02:34:00,Bazzi,Myself,882,5YLHLxoZsodDWjqSgjhBf3
16609,2021-08-23 02:34:00,SHAUN,Blue (feat. Wonstein),139333,2Mopfg1kat03jUVeFA1Q6p
16610,2021-08-23 02:34:00,DPR LIVE,Jam & Butterfly,12265,5rZkRaL4AjykFgw49KULyo
16611,2021-08-23 02:34:00,GSoul,Broken Record,1253,4TF240Qq2I1cr2Ysvfps4d
16612,2021-08-23 02:37:00,KARD,Bomb Bomb,696,2U6RSyXFnDVNYoD9iUgi09
16613,2021-08-23 02:37:00,DPR IAN,zombie pop,1277,5zhMMVw097YOSvT0oDGgDV
16614,2021-08-23 02:37:00,MAX,Blueberry Eyes (feat. SUGA of BTS),1114,5dn6QANKbf76pANGjMBida
16615,2021-08-23 02:37:00,Saint Motel,A Good Song Never Dies,1230,5K43AHQPTJTqlyRZ3uBGKz
16616,2021-08-23 02:37:00,DAY6,Shoot Me,766,3cl6BsTDeeGRbgug5TXrvg
16617,2021-08-23 02:37:00,DAY6,Chocolate,1207,2rbfCOgXMPoBLBrK2wLX5K
16618,2021-08-23 02:37:00,LVTHER,OFFLINE,673,4eWpw7fPRdu4GnSgaPLXnQ
16619,2021-08-23 02:37:00,keshi,B.Y.S.,1462,2yyluSgySg95O24RBkgrMR
16620,2021-08-23 02:37:00,SNEAKER KIDS,MINT,175867,6WYLilB7FiiVewawToS46d
16621,2021-08-23 02:37:00,DPR CREAM,Color Drive,1486,2CbkBIUKBxPFY38a7dCLcc
16622,2021-08-23 02:37:00,Dua Lipa,Levitating,3065,1dI77VhaLcQSgQLSnIs03D
16623,2021-08-23 02:37:00,Phe R.E.D.S,Swing My Way,2275,4AI7lup2mAk8pO97G8h6LU
16624,2021-08-23 02:37:00,FLANNEL ALBERT,After U,998,65ujo2QP4mCg8eKq2OU8gF
16625,2021-08-23 02:37:00,keshi,beside you,626,1Fhb9iJPufNMZSwupsXiRe
16626,2021-08-23 02:37:00,MAX,Checklist (feat. Chromeo),1253,1WATa6d8Zj84A2z1mMPck1
16627,2021-08-23 02:37:00,Dominic Fike,3 Nights,812,1tNJrcVe6gwLEiZCtprs1u
16628,2021-08-23 02:37:00,Surfaces,Let Me Know,1369,4V33aS5qju2ujbQt8JKi6P
16629,2021-08-23 02:37:00,DPR LIVE,Martini Blue,1532,7zDu3l7DDlfSlt20YMKkWo
16630,2021-08-23 02:39:00,DEAN,instagram,104002,6z1kLsntE7FuzKZHZWrXYN
16631,2021-08-23 18:12:00,Jungle,Truth,171240,06tKD5EvG3USrkzOFnSpb7
16632,2021-08-23 18:15:00,Jungle,Truth,171240,06tKD5EvG3USrkzOFnSpb7
16633,2021-08-23 18:18:00,Jungle,Truth,171240,06tKD5EvG3USrkzOFnSpb7
16634,2021-08-23 18:18:00,Jungle,Truth,6620,06tKD5EvG3USrkzOFnSpb7
16635,2021-08-23 18:21:00,Lafrantz,Backseat,159558,2V44oohInzH6JQrWZrlQMP
16636,2021-08-23 18:24:00,Sugar Pine 7,Real Love,159036,1KIFzfieBfkpYL90sLJ3D6
16637,2021-08-23 18:27:00,Carson Elliott,Simple Stupid,15842,1HqEFDvZgFi8dwPDdHKkTP
16638,2021-08-23 18:27:00,The Million,D.M.S,209893,0eNUGSYtxzVl7zcdKU869U
16639,2021-08-23 18:31:00,Steppes,Rachel,198666,7JzVWSZUQhOe8lXB4BJfjH
16640,2021-08-23 18:33:00,Joji,Daylight,163905,6Ed1q0X8oSKSm4IIhiQbYg
16641,2021-08-23 18:37:00,Cannibal Kids,Love Girl,213030,6AFrPvc4uMhdTk798mLWa1
16642,2021-08-23 18:40:00,Black Gryph0n,I Think I Like It,168834,52SvKTH6jFGVAhpL2aLLbH
16643,2021-08-23 18:44:00,Last Dinosaurs,Andy - Audiotree Live Version,227434,7p1wKHq0Hrm7GdZmfxLEsn
16644,2021-08-23 18:47:00,Kevin Walkman,WasteUrTime,199139,1Nru7nCQ9VyqaEAez3nKmN
16645,2021-08-23 18:50:00,Roe Kapara,Waiting,169911,2YRe7s5mTj5dBMN0AUEDPW
16646,2021-08-23 18:53:00,Greyson Chance,shut up,170363,65mPCrY32YMQlBnmWVrKNa
16647,2021-08-23 18:56:00,Honest Men,Mad Love,183734,6e15rPNKIJTSnPn74buRwS
16648,2021-08-23 18:59:00,rx Soul,Party Ain't Over,181369,2aeItcrub2m0aSiWQcBIKa
16649,2021-08-23 18:59:00,ChiliChill,让风告诉你 (游戏《原神》2021拜年纪同人曲),6679,37iUkGjfyaJ6jlmmdp2yNV
16650,2021-08-23 19:01:00,Mickey Darling,Big Sad,138562,7epRhGT3VF7HCWBhGeJQLV
16651,2021-08-23 21:41:00,DOUBLECAMP,Happier,188674,6jNZnEkAzcIt4cjULVUjC8
16652,2021-08-23 21:45:00,Jhameel,Feisty (Remix),225544,22O7kvipnVky816DeCGNPd
16653,2021-08-23 21:48:00,Calica,Superficial Love,169565,0SYvT7Ec9YrDRFPV9g9UXt
16654,2021-08-23 21:52:00,Rex Orange County,Television / So Far So Good,262600,5OUTFH5acycdnf8OVo21Gv
16655,2021-08-23 21:56:00,Kaz Moon,Furious,203585,0oo2XbNe3V579tgoItf8tz
16656,2021-08-23 21:59:00,PHOON,You!,211801,6svMyclTvM3U0HIaPonoLw
16657,2021-08-23 22:03:00,Jaden,Boys And Girls,222032,0ykvJXrFZGdTRJMm8U1Re0
16658,2021-08-23 22:07:00,Arlington,Hollow Moon,234760,3kHKfpKcluAoej3U764z4u
16659,2021-08-23 22:09:00,hevel,STAR CITY CAFE,139780,4i9zZb6mPKfQRXRb5HKjSw
16660,2021-08-23 22:51:00,Gunnar Gehl,Somewhere We Can Be Alone,50513,04NYB5Y0IHQf3WHB7Lo2zW
16661,2021-08-23 22:52:00,Kaz Moon,Furious,2670,0oo2XbNe3V579tgoItf8tz
16662,2021-08-23 22:52:00,Suzy,HOLIDAY (feat. DPR LIVE),42580,0hOHuFA0BpaFMk8YZpTsaY
16663,2021-08-23 22:52:00,Rex Orange County,Television / So Far So Good,790,5OUTFH5acycdnf8OVo21Gv
16664,2021-08-23 22:52:00,Calica,Superficial Love,1910,0SYvT7Ec9YrDRFPV9g9UXt
16665,2021-08-23 22:56:00,Jaden,Boys And Girls,222032,0ykvJXrFZGdTRJMm8U1Re0
16666,2021-08-23 22:59:00,Arlington,Hollow Moon,234760,3kHKfpKcluAoej3U764z4u
16667,2021-08-23 23:02:00,hevel,STAR CITY CAFE,139780,4i9zZb6mPKfQRXRb5HKjSw
16668,2021-08-23 23:05:00,Gunnar Gehl,Somewhere We Can Be Alone,182073,04NYB5Y0IHQf3WHB7Lo2zW
16669,2021-08-23 23:08:00,thisis. DY,Bedtime Story,189422,3aLTpShGfeRFeh3Ib3V0BJ
16670,2021-08-23 23:09:00,Dear Me,Criss Cross Applesauce,32070,3L3xny8Z4urtJbG5noCKmd
16671,2021-08-23 23:12:00,Fran Vasilić,Day 39/167,220875,30n5TjPEPE73LYlwpMM8Aa
16672,2021-08-23 23:16:00,Claire Rosinkranz,Frankenstein,202248,1xSmjB0t19q4CSJ0X0ymGB
16673,2021-08-23 23:18:00,Lafrantz,Backseat,159558,2V44oohInzH6JQrWZrlQMP
16674,2021-08-23 23:21:00,Sugar Pine 7,Real Love,159036,1KIFzfieBfkpYL90sLJ3D6
16675,2021-08-24 01:11:00,DAY6,Say Hello,719,25QZXjkQ1x0uFbcQ6PUeMK
16676,2021-08-24 01:11:00,The Million,D.M.S,41382,0eNUGSYtxzVl7zcdKU869U
16677,2021-08-24 01:11:00,N.Flying,Rooftop,1509,2LwH6T39A5IODRgPv9XitR
16678,2021-08-24 01:11:00,IU,LILAC,1160,5xrtzzzikpG3BLbo4q1Yul
16679,2021-08-24 01:11:00,Måneskin,Beggin',789,3Wrjm47oTz2sjIgck11l5e
16680,2021-08-24 01:11:00,John Park,March Lover,766,230SVQ0fk5TOK2fipXXsYH
16681,2021-08-24 01:11:00,SHAUN,36.5,11633,4jAdC1wuRgCLLFJVHeV1rV
16682,2021-08-24 01:11:00,Gen Hoshino,Create,952,5FqE1Cd1rt7ijK76BlFx87
16683,2021-08-24 01:11:00,Mega Shinnosuke,Togenkyo To Taxi,835,3R60XK5itnYkiQkopv7rKE
16684,2021-08-24 01:11:00,yama,Haru wo Tsugeru,789,5QseXDzPvtjdeaWNhYbm0m
16685,2021-08-24 01:11:00,SHAUN,To Be Loved,1369,7BvlQ6P0uZYT1R7pAt7NUY
16686,2021-08-24 01:11:00,DEAN,풀어,743,2p980qlVXYLh3HdHusbhfa
16687,2021-08-24 01:11:00,Vaundy,東京フラッシュ,696,3vXdK7DCzJyp1MIh10TJFS
16688,2021-08-24 01:11:00,DPR LIVE,Martini Blue,1021,7zDu3l7DDlfSlt20YMKkWo
16689,2021-08-24 01:15:00,Suzy,HOLIDAY (feat. DPR LIVE),190899,0hOHuFA0BpaFMk8YZpTsaY
16690,2021-08-24 01:19:00,YOASOBI,夜に駆ける,261013,3dPtXHP0oXQ4HCWHsOA9js
16691,2021-08-24 01:20:00,BOL4,Love Letter,1416,2qPQ2MoVwf7VsKddqPfttw
16692,2021-08-24 01:20:00,BOL4,Galaxy 우주를 줄게,928,15c7KZTrsCUxCQcOdUVELc
16693,2021-08-24 01:20:00,Kenshi Yonezu,砂の惑星 ( + 初音ミク ),743,3aYz5EBaRTWLpsfyUIsQyX
16694,2021-08-24 01:20:00,Yoh kamiyama,生絲,1555,6hIlhl0dHbyhncChSURr7h
16695,2021-08-24 01:20:00,Gen Hoshino,Create,975,5FqE1Cd1rt7ijK76BlFx87
16696,2021-08-24 01:20:00,10cm,That's Not...,835,741rympt2jslOJSh3twH7z
16697,2021-08-24 01:20:00,Yoh kamiyama,色香水,1811,7FpABRyv5TaZz0llkhjPgc
16698,2021-08-24 01:20:00,AAA,恋音と雨空,812,78BOMFGKODShHuIrtZa6O9
16699,2021-08-24 01:20:00,iKON,Why Why Why,68021,0br4r9VlPdofrWXxPorlYd
16700,2021-08-24 01:20:00,Ado,会いたくて,1509,4QQ0LKm5FsoWCArRoPIflV
16701,2021-08-24 01:20:00,イ・ジェジン(from FTISLAND),Love Like The Films,928,4QAau11NNQjvoLeKjZuYFk
16702,2021-08-24 01:20:00,DAY6,You make Me,1486,3Y4SnP9NDIjEj69mMY4NVp
16703,2021-08-24 01:20:00,N.Flying,Flowerwork,1369,0gAY5BSMHaGwXfywVvdDEy
16704,2021-08-24 01:20:00,Ado,ギラギラ,952,2mSRPQsUDIXJFfo3CpKJBA
16705,2021-08-24 01:20:00,Ado,うっせぇわ,719,6EzZn96uOc9JsVGNRpx06n
16706,2021-08-24 01:20:00,Mao Buyi,想你想你,1300,2fzKWRNch7vItvtI0SSTDN
16707,2021-08-24 01:20:00,Mayday,突然好想你,1323,0IAgufC1FlOg1nZMmRZxRr
16708,2021-08-24 01:23:00,SURL,Dry Flower,183186,1Dqo8RY50LMCvjjA3kOrNZ
16709,2021-08-24 01:24:00,KANA-BOON,ないものねだり,766,1dsh4buvcBs2u7YtHy29c7
16710,2021-08-24 01:24:00,The Lamb,Plastic Girl,1300,3z6ZDn8Rdb9gO1LG4xEy67
16711,2021-08-24 01:24:00,Stella Jang,Blue Turns Pink,1230,1uGWbcPnQPZESJfyqAcXh2
16712,2021-08-24 01:24:00,10cm,한강의 작별 The Han's Farewell,41648,2mZtLLnLaHrgICNiB9n5wr
16713,2021-08-24 01:27:00,US Military Bands,Star Spangled Banner,7925,4wnpMSadXzCtHa0mvK2PD4
16714,2021-08-24 01:27:00,Stray Kids,MIROH,1904,2sFWzfV3kqAwXEWM9BjzwH
16715,2021-08-24 01:27:00,10cm,Pet,928,02ZdsqufZLJ4MmmgXDGokA
16716,2021-08-24 01:27:00,WINNER,REALLY REALLY,1741,4iJyTp1KwCeBKhf7h0SwsD
16717,2021-08-24 01:27:00,Yoh kamiyama,YELLOW,178712,6oLejuhWNQf76ydBbtLrT9
16718,2021-08-24 01:28:00,CIKI,BOKE,48320,3Rt7BjFHnJ4QxBGT897Vs2
16719,2021-08-24 01:31:00,Weeekly,Lucky,198266,7C6XUqAlRDGQHbTCei0hIZ
16720,2021-08-24 01:31:00,サザンオールスターズ,TSUNAMI,4138,2iXZA6Ecf9AZHw92tZBNLv
16721,2021-08-24 01:31:00,BOL4,When I Fall In Love 사랑에 빠졌을 때,1602,6NI5NpMwuf3Og5F6cIwVGd
16722,2021-08-24 01:35:00,IU,LILAC,214253,5xrtzzzikpG3BLbo4q1Yul
