,endTime,artistName,trackName,msPlayed,trackIDs
4176,2022-01-17 03:35:00,pH-1,365&7 (Feat. JAMIE),9991,6VYY26Wws3jIS1DdqeOsXZ
4177,2022-01-17 03:35:00,FLANNEL ALBERT,After U,210857,65ujo2QP4mCg8eKq2OU8gF
4178,2022-01-17 03:38:00,DPR LIVE,Jasmine,201510,2IgbYlOlFpiSFYnsqB39lM
4179,2022-01-17 03:39:00,pH-1,LATELY (Feat. Hoody),15485,68W9Rt5yAcalwteykLJ82a
4180,2022-01-17 03:41:00,DPR LIVE,Text Me,177342,1dN4Z7wZTQXLEl33RkMO3a
4181,2022-01-17 03:44:00,keshi,B.Y.S.,165154,2yyluSgySg95O24RBkgrMR
4182,2022-01-17 03:47:00,DPR CREAM,Color Drive,160933,2CbkBIUKBxPFY38a7dCLcc
4183,2022-01-17 03:50:00,keshi,always,172354,26dXOkhzMxLLNaUXt77HQc
4184,2022-01-17 03:53:00,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),216786,2FWquqPNxte8iqZ3ATQG0p
4185,2022-01-17 03:54:00,ZICO,Any song,812,1iIhGHzzrzqQfuNkFI2qAn
4186,2022-01-17 03:54:00,pH-1,365&7 (Feat. JAMIE),2043,6VYY26Wws3jIS1DdqeOsXZ
4187,2022-01-17 03:54:00,pH-1,Oscar,835,2Wqnhu5dRQDAQi8Ej6HnVQ
4188,2022-01-17 03:54:00,FLANNEL ALBERT,After U,17936,65ujo2QP4mCg8eKq2OU8gF
4189,2022-01-17 03:57:00,DPR LIVE,Yellow Cab,205600,6KZ5tQzMzradTe0pxsfObz
4190,2022-01-17 04:00:00,DPR LIVE,Martini Blue,195204,7zDu3l7DDlfSlt20YMKkWo
4191,2022-01-17 04:02:00,DPR IAN,zombie pop,114380,5zhMMVw097YOSvT0oDGgDV
4192,2022-01-17 04:06:00,DEAN,instagram,255728,6z1kLsntE7FuzKZHZWrXYN
4193,2022-01-17 04:09:00,keshi,SOMEBODY,164662,3iqlzKw1tLt6tXZyKWV0fZ
4194,2022-01-17 04:13:00,pH-1,Cupid,220489,2QWQbZq001S7e9Pxu5rbS7
4195,2022-01-17 04:16:00,NIKI,lowkey,15310,5TTXEcfsYLh6fTarLaevTi
4196,2022-01-17 04:16:00,DPR IAN,No Blueberries,185106,4lpvCG7eNzHAXwvMxWUNjz
4197,2022-01-17 04:43:00,NIKI,lowkey,156045,5TTXEcfsYLh6fTarLaevTi
4198,2022-01-17 04:46:00,DPR LIVE,Boom,201320,7xgHy510SVkSgV1ZpzElW1
4199,2022-01-17 21:49:00,DPR LIVE,Venus,6064,2aLH4EiEoZLpbeEQvTBbtH
4200,2022-01-17 21:50:00,スピラ・スピカ,燦々デイズ,56000,4CebKGVZUJw18tnDzsjv2d
4201,2022-01-18 00:06:00,あかせあかり,恋ノ行方,21490,1ognDP1UWqfcPaOvlzTCXx
4202,2022-01-18 00:10:00,Ylona Garcia,Entertain Me,182893,5TclgAYTVdTRLnHvTUhyIP
4203,2022-01-18 00:12:00,The Mowgli's,I'm Good,166893,5KQDGl3vAkNGyfvSbaW89E
4204,2022-01-18 00:16:00,Box the Oxford,1922,214382,4U4hey6H02kTMjVqw6dNh8
4205,2022-01-18 00:19:00,COIN,I Want It All,171773,5Nr4RRLSAq8l1vJVpJbi7j
4206,2022-01-18 00:22:00,Saint Motel,A Good Song Never Dies,4230,5K43AHQPTJTqlyRZ3uBGKz
4207,2022-01-18 00:22:00,Saint Motel,A Good Song Never Dies,187818,5K43AHQPTJTqlyRZ3uBGKz
4208,2022-01-18 00:52:00,Macro Musings with David Beckworth,"David Beckworth on the Safe Asset Theory of Inflation, Comparing Central Bank Frameworks, and a Year of Macro Musings in Review",907780,
4209,2022-01-18 02:54:00,Saint Motel,It's All Happening,114451,26qRw9eeds0Z6DTZMXMH5v
4210,2022-01-18 02:57:00,NARAN,Pity Party,3711,4nTowd6Gg5EHC0VnEuxj9c
4211,2022-01-18 02:57:00,Jacob Noah,If It Wasn't (For You),202000,7dsMcQNKi8kSfHkkcI5imQ
4212,2022-01-18 03:00:00,Maroon 5,Cold (feat. Future),1555,7gwLQ4tZ5UdZ7qNcDyJ8wr
4213,2022-01-18 03:00:00,Maroon 5,Memories,4969,4cktbXiXOapiLBMprHFErI
4214,2022-01-18 03:00:00,K'NAAN,Bang Bang,183623,61YzdCCBPM5Pc7lIiD5i8C
4215,2022-01-18 03:00:00,Maroon 5,This Love,9961,6ECp64rv50XVz93WvxXMGF
4216,2022-01-18 03:04:00,Maroon 5,Sugar,232245,2iuZJX9X9P0GKaE93xcPjk
4217,2022-01-18 03:04:00,Fitz and The Tantrums,Out of My League,2020,2AYEOC02WLhUiOoaig2SEH
4218,2022-01-18 03:08:00,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960,0qOnSQQF0yzuPWsXrQ9paz
4219,2022-01-18 03:11:00,Neon Trees,Animal,7081,1fBl642IhJOE5U319Gy2Go
4220,2022-01-18 03:11:00,Imagine Dragons,Demons,175200,3LlAyCYU26dvFZBDUIMb7a
4221,2022-01-18 03:14:00,Jonas Brothers,Sucker,181026,22vgEDb5hykfaTwLuskFGD
4222,2022-01-18 03:17:00,The Killers,Mr. Brightside,222586,7oK9VyNzrYvRFo7nQEYkWN
4223,2022-01-18 03:18:00,Katy Perry,Last Friday Night (T.G.I.F.),37392,3avYqdwHKEq8beXbeWCKqJ
4224,2022-01-18 03:22:00,Coda,BLOODY STREAM,812,3BSPKTravgBDjmuG1rIXvw
4225,2022-01-18 03:22:00,LiSA,炎,1091,0cSkn2l67csUljEy0EEBPn
4226,2022-01-18 03:22:00,Goose house,光るなら,2925,2BlDX1yfT0ea5wo0vjCKKa
4227,2022-01-18 03:22:00,美波,カワキヲアメク,3854,1gUAX2ImxDsB3YDcyxMXlB
4228,2022-01-18 03:22:00,スピラ・スピカ,燦々デイズ,232013,4CebKGVZUJw18tnDzsjv2d
4229,2022-01-18 03:22:00,Masayuki Suzuki,DADDY ! DADDY ! DO !,859,4xeWELPxBZKhhCrUr84jmp
4230,2022-01-18 03:22:00,BURNOUT SYNDROMES,FLY HIGH!!,882,3YOZLPRiTuYgItSGO41gPT
4231,2022-01-18 03:22:00,Linked Horizon,Shinzo wo Sasageyo! - TV Size,8202,27iksNpaur1CcH0w8703by
4232,2022-01-18 03:22:00,TRUE,Sincerely,9357,4thBZp9kEDqeSwLtwcAZgk
4233,2022-01-18 03:26:00,あかせあかり,恋ノ行方,217233,1ognDP1UWqfcPaOvlzTCXx
4234,2022-01-18 03:27:00,LiSA,紅蓮華,68773,0qMip0B2D4ePEjBJvAtYre
4235,2022-01-18 03:29:00,ryo (supercell),takt,96478,6YSFQShQdR87tMaQEtUfHo
4236,2022-01-18 03:32:00,IU,LILAC,214253,5xrtzzzikpG3BLbo4q1Yul
4237,2022-01-18 03:36:00,DAY6,You make Me,1136,3Y4SnP9NDIjEj69mMY4NVp
4238,2022-01-18 03:36:00,IU,Celebrity,195546,5nCwjUUsmBuNZKn9Xu10Os
4239,2022-01-18 19:02:00,Aimer,残響散歌,19660,7v8wKvNQQIxkugCFFjrkaO
4240,2022-01-18 19:05:00,Aimer,残響散歌,184893,7v8wKvNQQIxkugCFFjrkaO
4241,2022-01-18 19:09:00,ryo (supercell),takt,237500,6YSFQShQdR87tMaQEtUfHo
4242,2022-01-18 19:10:00,fhána,Rhapsody of Blue Sky,15320,2Y3lK46bVHAl8VBx25EMTZ
4243,2022-01-18 19:10:00,スピラ・スピカ,燦々デイズ,59686,4CebKGVZUJw18tnDzsjv2d
4244,2022-01-18 19:11:00,SEATBELTS,Tank! - Steve Aoki Remix,58310,5SOo0jVkt2AcXGp5JPD38B
4245,2022-01-18 19:11:00,Swedish House Mafia,Moth To A Flame (with The Weeknd),8980,0VO8gYVDSwM1Qdd2GsMoYK
4246,2022-01-18 19:13:00,Swedish House Mafia,Don't You Worry Child,119240,043bfUkTydw0xJ5JjOT91w
4247,2022-01-18 19:15:00,Swedish House Mafia,Moth To A Flame (with The Weeknd),133160,0VO8gYVDSwM1Qdd2GsMoYK
4248,2022-01-18 19:18:00,The Weeknd,I Feel It Coming,154250,3dhjNA0jGA8vHBQ1VdD6vV
4249,2022-01-18 19:21:00,Aweeden,Before You Go,2130,1m04ThY3rdizcpju0v0TsO
4250,2022-01-18 19:21:00,MAGIC GIANT,Disaster Party,1460,0tZQkiMamZC9PVKeIDtvTP
4251,2022-01-18 19:21:00,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1720,1r9xUipOqoNwggBpENDsvJ
4252,2022-01-18 19:21:00,Good Scott,sad songs,1620,4yRAXDN3CHHvTnZoVQfrgq
4253,2022-01-18 19:21:00,10cm,Pet,3330,02ZdsqufZLJ4MmmgXDGokA
4254,2022-01-18 19:21:00,IU,LILAC,2210,5xrtzzzikpG3BLbo4q1Yul
4255,2022-01-18 19:21:00,Lauv,For Now,1810,0PxJmAlyKcRdd1r9FvDbTn
4256,2022-01-18 19:21:00,The Neighbourhood,Sweater Weather,1090,2QjOHCTQ1Jl3zawyYOpxh6
4257,2022-01-18 19:21:00,Twenty One Pilots,Ride,1020,2Z8WuEywRWYTKe1NybPQEW
4258,2022-01-18 19:21:00,BOL4,Leo (feat. BAEKHYUN),1230,0kvtiq8qll4OTfDXvrkXEF
4259,2022-01-18 19:21:00,Stella Jang,Pierrot laughs at us,1530,6Jg4hjIR4yesju7znd05KC
4260,2022-01-18 19:21:00,Hotel Mira,Jungle,1920,3Tb5E58HovZ3EGQI62QDpG
4261,2022-01-18 19:21:00,The Weeknd,Blinding Lights,200,0VjIjW4GlUZAMYd2vXMi3b
4262,2022-01-18 19:21:00,The Weeknd,Rockin’,690,36YCdzT57us0LhDmCYtrNE
4263,2022-01-18 19:21:00,lovelytheband,emotion,1660,0XEgPU43khXFBkMMGILzds
4264,2022-01-18 19:21:00,The Weeknd,Ordinary Life,680,15k2nBQJ0teDmPZHrOXL2N
4265,2022-01-18 19:21:00,pH-1,Cupid,1230,2QWQbZq001S7e9Pxu5rbS7
4266,2022-01-18 19:21:00,BØRNS,Electric Love,90,2GiJYvgVaD2HtM8GqD9EgQ
4267,2022-01-18 19:21:00,The Happy Fits,"So Alright, Cool, Whatever",1760,5NxC33tgrysAEqc62yukdT
4268,2022-01-18 19:21:00,N.Flying,Flowerwork,340,0gAY5BSMHaGwXfywVvdDEy
4269,2022-01-18 19:21:00,Orbiter,Discovery,1880,4FNvq6XgyaMYUj0G3OuU9R
4270,2022-01-18 19:21:00,Yoko Takahashi,A Cruel Angel's Thesis (Director's Edit Version),1780,3x4378ztiLvFmm2nuzEI0C
4271,2022-01-18 19:21:00,The Weeknd,Starboy,162950,7MXVkk9YMctZqd1Srtv4MB
4272,2022-01-18 19:52:00,Stella Jang,Blue Turns Pink,2240,1uGWbcPnQPZESJfyqAcXh2
4273,2022-01-18 19:52:00,Against The Current,Wildfire - LEC Version,44440,0mCzRKDnu4ptPxnG28Gowz
4274,2022-01-18 19:54:00,LEC,Reckless with my heart,70650,6wqp69umLgacuuvHgazEQK
4275,2022-01-18 19:57:00,Against The Current,Wildfire - LEC Version,189940,0mCzRKDnu4ptPxnG28Gowz
4276,2022-01-18 20:00:00,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,2621,1r9xUipOqoNwggBpENDsvJ
4277,2022-01-18 20:00:00,LEC,Dance With Me,201528,0eS6mbWDIW2GQY1Ngsmdbp
4278,2022-01-18 20:03:00,K/DA,THE BADDEST,950,2V4Fx72svQRxrFvNT1eq5f
4279,2022-01-18 20:04:00,88rising,History,57830,4TwVtW8hS5LyLoDtJGpUOg
4280,2022-01-18 20:04:00,DJ Snake,Run It (feat. Rick Ross & Rich Brian),12700,5x4vgABKiGp4Vg7ZyFRxhn
4281,2022-01-18 20:05:00,Rich Brian,Act Up,22670,36Ajx3OHw1qOAjS4tJs38V
4282,2022-01-18 20:08:00,88rising,Head In The Clouds,178022,3kYARoLSAvt86VFZ55BQcq
4283,2022-01-18 20:10:00,88rising,I Want In,150295,5ZaaHM8HRizjncGBAIfK0C
4284,2022-01-19 02:10:00,88rising,Red Rubies,9151,3oFB1Je60Up6LMDDWCi5mJ
4285,2022-01-19 02:13:00,DPR LIVE,Martini Blue,195204,7zDu3l7DDlfSlt20YMKkWo
4286,2022-01-19 02:16:00,DPR IAN,No Blueberries,185106,4lpvCG7eNzHAXwvMxWUNjz
4287,2022-01-19 02:19:00,keshi,B.Y.S.,165154,2yyluSgySg95O24RBkgrMR
4288,2022-01-19 02:23:00,DPR LIVE,Yellow Cab,205600,6KZ5tQzMzradTe0pxsfObz
4289,2022-01-19 02:27:00,DEAN,instagram,255728,6z1kLsntE7FuzKZHZWrXYN
4290,2022-01-19 02:31:00,Sik-K,iffy (Prod. GroovyRoom),259982,4q9JLlC3HIhN4CDC6KlpYK
4291,2022-01-19 02:34:00,pH-1,Oscar,188106,2Wqnhu5dRQDAQi8Ej6HnVQ
4292,2022-01-19 02:37:00,DPR LIVE,Text Me,177342,1dN4Z7wZTQXLEl33RkMO3a
4293,2022-01-19 02:41:00,88rising,California (feat. Warren Hue),230395,3Qj2f7BrpJNGj3dbxKpOlp
4294,2022-01-19 02:44:00,DPR CREAM,Color Drive,160933,2CbkBIUKBxPFY38a7dCLcc
4295,2022-01-19 02:47:00,DPR LIVE,Jam & Butterfly,208040,5rZkRaL4AjykFgw49KULyo
4296,2022-01-19 02:49:00,SHAUN,Blue (feat. Wonstein),139333,2Mopfg1kat03jUVeFA1Q6p
4297,2022-01-19 02:53:00,pH-1,Cupid,220489,2QWQbZq001S7e9Pxu5rbS7
4298,2022-01-19 02:56:00,NIKI,lowkey,171355,5TTXEcfsYLh6fTarLaevTi
4299,2022-01-19 02:59:00,pH-1,365&7 (Feat. JAMIE),169133,6VYY26Wws3jIS1DdqeOsXZ
4300,2022-01-19 03:00:00,DPR LIVE,Hula Hoops,90728,5FsdBmqWWfS6S5X4NfmxSh
4301,2022-01-19 03:01:00,Aimer,残響散歌,51548,7v8wKvNQQIxkugCFFjrkaO
4302,2022-01-19 03:03:00,ryo (supercell),takt,94087,6YSFQShQdR87tMaQEtUfHo
4303,2022-01-19 03:06:00,SEATBELTS,Tank!,210333,2Wi5ubKr8zSk8L3CLemyS4
4304,2022-01-19 03:06:00,Yugo Kanno,il vento d'oro,1067,17VP4tofJ3evJbtY8Tk1Qi
4305,2022-01-19 03:09:00,RADWIMPS,Zenzenzense - movie ver.,157686,2DLrgv7HhJanCuD8L9uJLR
4306,2022-01-20 01:52:00,DPR LIVE,Venus,196813,2aLH4EiEoZLpbeEQvTBbtH
4307,2022-01-20 01:56:00,Sik-K,iffy (Prod. GroovyRoom),259982,4q9JLlC3HIhN4CDC6KlpYK
4308,2022-01-20 01:59:00,pH-1,365&7 (Feat. JAMIE),169133,6VYY26Wws3jIS1DdqeOsXZ
4309,2022-01-20 02:00:00,keshi,talk,1091,0b8Sf6sJqXOr9cP6tQ7QQx
4310,2022-01-20 02:00:00,ZICO,Any song,812,1iIhGHzzrzqQfuNkFI2qAn
4311,2022-01-20 02:00:00,DPR IAN,zombie pop,1253,5zhMMVw097YOSvT0oDGgDV
4312,2022-01-20 02:00:00,DPR LIVE,Jam & Butterfly,30448,5rZkRaL4AjykFgw49KULyo
4313,2022-01-20 02:02:00,keshi,skeletons,152480,2BuJrxYKhYky20dQqTlobO
4314,2022-01-20 02:02:00,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),939,2FWquqPNxte8iqZ3ATQG0p
4315,2022-01-20 02:02:00,DPR LIVE,Hula Hoops,975,5FsdBmqWWfS6S5X4NfmxSh
4316,2022-01-20 02:02:00,SHAUN,Blue (feat. Wonstein),1346,2Mopfg1kat03jUVeFA1Q6p
4317,2022-01-20 02:02:00,pH-1,Cupid,835,2QWQbZq001S7e9Pxu5rbS7
4318,2022-01-20 02:02:00,FLANNEL ALBERT,After U,928,65ujo2QP4mCg8eKq2OU8gF
4319,2022-01-20 02:02:00,Life of Hojj,Average Chick (feat. Crucial Star),1230,199YID2DIjjqJd6GBaDTko
4320,2022-01-20 02:05:00,keshi,always,172354,26dXOkhzMxLLNaUXt77HQc
4321,2022-01-20 02:08:00,pH-1,Oscar,188106,2Wqnhu5dRQDAQi8Ej6HnVQ
4322,2022-01-20 02:09:00,keshi,beside you,16736,1Fhb9iJPufNMZSwupsXiRe
4323,2022-01-20 05:33:00,COIN,Chapstick,2960,2c0NslS6dfGp1LT1iXbqyS
4324,2022-01-20 05:33:00,Box the Oxford,Someone,1580,0R9Km472FDiZ3lIJQcKspK
4325,2022-01-21 03:00:00,DPR LIVE,Boom,13853,7xgHy510SVkSgV1ZpzElW1
4326,2022-01-21 03:00:00,88rising,California (feat. Warren Hue),1044,3Qj2f7BrpJNGj3dbxKpOlp
4327,2022-01-21 03:00:00,NIKI,lowkey,171355,5TTXEcfsYLh6fTarLaevTi
4328,2022-01-21 03:00:00,keshi,always,1091,26dXOkhzMxLLNaUXt77HQc
4329,2022-01-21 03:00:00,DPR LIVE,Venus,9148,2aLH4EiEoZLpbeEQvTBbtH
4330,2022-01-21 03:00:00,DPR LIVE,Jam & Butterfly,2298,5rZkRaL4AjykFgw49KULyo
4331,2022-01-21 03:00:00,keshi,B.Y.S.,859,2yyluSgySg95O24RBkgrMR
4332,2022-01-21 03:00:00,pH-1,365&7 (Feat. JAMIE),998,6VYY26Wws3jIS1DdqeOsXZ
4333,2022-01-21 03:03:00,pH-1,365&7 (Feat. JAMIE),169133,6VYY26Wws3jIS1DdqeOsXZ
4334,2022-01-21 03:06:00,keshi,B.Y.S.,165154,2yyluSgySg95O24RBkgrMR
4335,2022-01-21 03:09:00,DPR LIVE,Yellow Cab,205600,6KZ5tQzMzradTe0pxsfObz
4336,2022-01-21 03:12:00,keshi,beside you,166023,1Fhb9iJPufNMZSwupsXiRe
4337,2022-01-21 03:14:00,DPR IAN,No Blueberries,141293,4lpvCG7eNzHAXwvMxWUNjz
4338,2022-01-21 03:16:00,dyl dion,pouring outside,105093,7g1251d41qVR8kq6yz9XXa
4339,2022-01-21 03:17:00,Cuco,Lover Is a Day,39055,76tGvMdmFKuiMew33ZNNA9
4340,2022-01-21 03:19:00,88rising,The Weekend (with 347aidan) - Remix,167661,0G7xOaJtStqoAEyLKNuRA3
4341,2022-01-21 03:22:00,DPR LIVE,Boom,3413,7xgHy510SVkSgV1ZpzElW1
4342,2022-01-21 03:22:00,keshi,skeletons,1091,2BuJrxYKhYky20dQqTlobO
4343,2022-01-21 03:22:00,NIKI,lowkey,171355,5TTXEcfsYLh6fTarLaevTi
4344,2022-01-21 03:22:00,pH-1,LATELY (Feat. Hoody),6137,68W9Rt5yAcalwteykLJ82a
4345,2022-01-21 03:25:00,SHAUN,Blue (feat. Wonstein),139333,2Mopfg1kat03jUVeFA1Q6p
4346,2022-01-21 03:28:00,DPR LIVE,Jasmine,201510,2IgbYlOlFpiSFYnsqB39lM
4347,2022-01-21 03:32:00,Life of Hojj,Average Chick (feat. Crucial Star),229589,199YID2DIjjqJd6GBaDTko
4348,2022-01-21 03:35:00,DPR LIVE,Jasmine,201510,2IgbYlOlFpiSFYnsqB39lM
4349,2022-01-21 03:39:00,DEAN,instagram,255728,6z1kLsntE7FuzKZHZWrXYN
4350,2022-01-21 03:42:00,keshi,SOMEBODY,164662,3iqlzKw1tLt6tXZyKWV0fZ
4351,2022-01-21 03:43:00,FLANNEL ALBERT,After U,60465,65ujo2QP4mCg8eKq2OU8gF
4352,2022-01-21 03:43:00,IU,You,2438,1t9FZ4govN4TS6RcA6QpYH
4353,2022-01-21 03:47:00,10cm,Sleepless in Seoul (Feat. LEE SUHYUN),257453,2bPHxBNkKpnehnmEBYuW9n
4354,2022-01-21 03:48:00,Shin Giwon Piano,Love in the Milky Way Cafe,835,79ka0jEpASJY1nyqbWx1Bz
4355,2022-01-21 03:48:00,YeYe,ゆらゆら,18289,76HrzCtA3XPVrvrkfmh7Pm
4356,2022-01-21 03:51:00,10cm,Pet,190591,02ZdsqufZLJ4MmmgXDGokA
4357,2022-01-21 03:54:00,amin,See you,186666,2uzK4GdJ63xhirHwt91FMq
4358,2022-01-21 03:59:00,Daoko,打上花火,289577,4IouQaO9GkaHC7AtMErdSa
4359,2022-01-21 04:02:00,TWICE,I love you more than anyone,217936,3AqYmY1GE4oW6w90BPAU3i
4360,2022-01-21 04:06:00,Masaki Suda,糸,202000,0FsdMLyUsseGCjZQAnsIK7
4361,2022-01-21 04:09:00,Mao Buyi,想你想你,190573,2fzKWRNch7vItvtI0SSTDN
4362,2022-01-21 04:12:00,BOL4,Bom,217044,1Vd8qFWC07LB8UvNHyIlzg
4363,2022-01-21 04:16:00,Suzy,Dream,222415,3JBnDOUd18QKjDqSYuOfpm
4364,2022-01-21 04:20:00,Stella Jang,Would You Love Me?,216103,2oR3YkeTtH4lV6nzt7xxrh
4365,2022-01-21 04:21:00,BOL4,You(=I),1787,6IBPrw5nYj84x8JpiOvXUp
4366,2022-01-21 04:21:00,10cm,Rebirth,766,3e8L121uUaF3irEURK8sPb
4367,2022-01-21 04:21:00,indigo la End,夏夜のマジック,81107,144pIQC3mpmUkZXMt8fIwb
4368,2022-01-21 04:21:00,10cm,한강의 작별 The Han's Farewell,1416,2mZtLLnLaHrgICNiB9n5wr
