,endTime,artistName,trackName,msPlayed,trackIDs
8441,2022-03-26 00:16:00,brb.,move,148571,2Ryp5LkAWyJwRqoFd8N7Kk
8442,2022-03-26 00:52:00,The Rare Occasions,Notion,130120,0sTlGEld0h8kIPZaKDYUf4
8443,2022-03-26 00:52:00,Ado,踊,1220,7z6qHGEKxRtwtYym2epV7l
8444,2022-03-26 01:43:00,Ado,レディメイド,126070,3hkGr1uZjTdiAPZrk2NTiP
8445,2022-03-26 02:00:00,ILLENIUM,Good Things Fall Apart (with Jon Bellion),216668,6pooRNiLyYpxZeIA5kJ5EX
8446,2022-03-26 02:03:00,Rod Wave,Heart On Ice,3356,591ks2A0o7ratTpiRdI7M6
8447,2022-03-26 02:03:00,Train,Drive By,195973,0KAiuUOrLTIkzkpfpn9jb9
8448,2022-03-26 02:04:00,MC Virgins,Trap Anthem,9055,5YOlr46EwaH34hfN6r4vXR
8449,2022-03-26 02:04:00,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,8893,1r9xUipOqoNwggBpENDsvJ
8450,2022-03-26 02:04:00,88rising,The Weekend (with 347aidan) - Remix,4202,0G7xOaJtStqoAEyLKNuRA3
8451,2022-03-26 02:04:00,the engy,She makes me wonder,3831,5yvo81JZBSjOxHmytmTWYm
8452,2022-03-26 02:04:00,John Newman,Love Me Again,21153,5VSCgNlSmTV2Yq5lB40Eaw
8453,2022-03-26 02:04:00,KUN,情人,33065,4OoO0q9DrsT0pSHvA435KF
8454,2022-03-26 02:05:00,Fitz and The Tantrums,Out of My League,14837,2AYEOC02WLhUiOoaig2SEH
8455,2022-03-26 02:08:00,Surfaces,Wave of You,213842,5Ne1q9Hv3l2NHBA3Agt8WT
8456,2022-03-26 02:11:00,keshi,beside you,166023,1Fhb9iJPufNMZSwupsXiRe
8457,2022-03-26 02:14:00,COIN,How It Feels,157173,01oxWSLxPWbyTEjPJVb6wO
8458,2022-03-26 02:16:00,ROLE MODEL,blind,153293,0NuWgxEp51CutD2pJoF4OM
8459,2022-03-26 02:19:00,Cody Lovaas,OH NO!,171185,7LiGptffUbVAtbxzQnvBi9
8460,2022-03-26 02:21:00,JVKE,this is what falling in love feels like,120308,4UG2Fm0E98LhE2dlNxiAXx
8461,2022-03-26 02:24:00,lovelytheband,"don't worry, you will",197000,09akcdeCiV2jIl6x9WpmxA
8462,2022-03-26 02:27:00,Valley,Oh shit…are we in love?,155384,4BIuY0oEopXizyP3WvkNrT
8463,2022-03-26 02:29:00,The Band CAMINO,2 / 14,163690,2QwpEi3eNToZCCMMRcOj0u
8464,2022-03-26 02:30:00,The Wombats,Give Me a Try - Don Diablo Remix,1880,0ucL5YXKAZ6iYrQkhBoH7N
8465,2022-03-26 02:30:00,Chico Rose,Sad (feat. Afrojack),650,4ESPuOrSsRcBISzcMlzmY5
8466,2022-03-26 02:30:00,Grant,Weapon,882,0jdi6xVBhk96OEoO53yORN
8467,2022-03-26 02:30:00,RAFA,Tell Me,4133,1oAzblYMdV87HuENoeNUnP
8468,2022-03-26 02:30:00,Virginia To Vegas,Just Friends,42031,02Ygu8lo3qSknRpcBnspso
8469,2022-03-26 02:30:00,Steve Aoki,Just Hold On,928,508oFmt92FyICj6pZiWQwC
8470,2022-03-26 02:33:00,MBNN,ilomilo,181045,5zZaxeRo4e09KUJ5sbEC7Q
8471,2022-03-26 02:36:00,DVBBS,Tinted Eyes (feat. blackbear & 24kGoldn),175081,68UW3plyDDNg1dkNIZRezJ
8472,2022-03-26 02:39:00,Chico Rose,Sad (feat. Afrojack),161280,4ESPuOrSsRcBISzcMlzmY5
8473,2022-03-26 02:41:00,Vicetone,I Hear You,158894,1tjjhyqz6Mcy7Gbk7ATss9
8474,2022-03-26 02:45:00,The Chainsmokers,Takeaway,209880,3g0mEQx3NTanacLseoP0Gw
8475,2022-03-26 02:49:00,Porter Robinson,Shelter,218964,2CgOd0Lj5MuvOqzqdaAXtS
8476,2022-03-26 02:53:00,San Holo,Light,239853,6jq6rcOikCZAmjliAgAmfT
8477,2022-03-26 02:56:00,Summer Was Fun,My Dear,190500,5y4In7WNG50knStmctWMTB
8478,2022-03-26 02:59:00,Summer Was Fun,Watching,184777,0NTUHSbRIyXQpBodBZwuwp
8479,2022-03-26 03:01:00,Rich Miller,"Destiny (From ""Freaking Romance"" Webtoon)",138400,6KRTxPHc2Dm0DHaly2ryXq
8480,2022-03-26 03:05:00,Station Earth,Cold Green Eyes - Original Mix,247020,2gtBcLNjFMi8l5xSz66Fsb
8481,2022-03-26 03:08:00,Conro,I Wanna Know,184200,6IMbNv4p0MLSSv3mpb9TgI
8482,2022-03-26 03:12:00,SEATBELTS,Tank! [Extended Version] - Steve Aoki Remix,249523,2ZztOAzQZ3q4if67zRpvr5
8483,2022-03-26 03:15:00,LVTHER,This Love,181276,5cO69UtZZfWsiGW8P4W7gk
8484,2022-03-26 03:18:00,The Wombats,Give Me a Try - Don Diablo Remix,187805,0ucL5YXKAZ6iYrQkhBoH7N
8485,2022-03-26 03:22:00,ILLENIUM,Good Things Fall Apart (with Jon Bellion),216668,6pooRNiLyYpxZeIA5kJ5EX
8486,2022-03-26 03:26:00,Marshmello,Summer,233239,1Hk0QRlUFCHYG6zIvUh0Xd
8487,2022-03-26 03:29:00,Galantis,Rich Boy - Zack Martino Remix,5129,48SHhmL1CzS55TeJZ1z2Z8
8488,2022-03-26 03:29:00,Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,2V65y3PX4DkRhy1djlxd9p
8489,2022-03-26 03:33:00,Ethyr,When You Call (As Heard in League of Legends European Championship (LEC) - Miwo Remix,7807,5ELD3YGnBHGRKudgyJGvHU
8490,2022-03-26 03:33:00,Against The Current,Wildfire - LEC Version,189940,0mCzRKDnu4ptPxnG28Gowz
8491,2022-03-26 16:39:00,keshi,GET IT,3211,4LaZ8RpIP6DIgN73bXQVlO
8492,2022-03-26 16:39:00,keshi,SOMEBODY,970,3iqlzKw1tLt6tXZyKWV0fZ
8493,2022-03-26 16:42:00,keshi,WESTSIDE,184110,60bAuEmJQfzeDV1B84H4xY
8494,2022-03-26 16:45:00,keshi,TOUCH,205346,5cgy5vMqVZbd8hYutp2txu
8495,2022-03-26 16:47:00,keshi,MILLI,135158,4mMZANpFSbc19Ts4DpL763
8496,2022-03-26 16:48:00,keshi,PÈRE,21334,1cC9rfWHeStMU4iVh2FU9j
8497,2022-03-26 16:50:00,keshi,HELL/HEAVEN,160042,4ZrT4GknVWRvBYA8AcLCeY
8498,2022-03-26 16:53:00,keshi,ANGOSTURA,171019,38umMmZQdeoOG7Zojor4g3
8499,2022-03-26 16:56:00,keshi,UNDERSTAND,98808,72sfmdpuO5r8cBDgs7MqZZ
8500,2022-03-26 17:25:00,keshi,LIMBO,65671,2bdVgAQgosGUJoViVDNeOV
8501,2022-03-26 17:26:00,keshi,UNDERSTAND,54026,72sfmdpuO5r8cBDgs7MqZZ
8502,2022-03-26 17:27:00,keshi,ANGEL,63588,0srUf03MHZ4cbOO4o2ydDu
8503,2022-03-26 17:30:00,keshi,PÈRE,48255,1cC9rfWHeStMU4iVh2FU9j
8504,2022-03-26 17:30:00,keshi,ANGOSTURA,171019,38umMmZQdeoOG7Zojor4g3
