,endTime,artistName,trackName,msPlayed,trackIDs
0,2021-11-05 01:35:00,Grant,Weapon,980,0jdi6xVBhk96OEoO53yORN
1,2021-11-05 01:35:00,LVTHER,This Love,0,5cO69UtZZfWsiGW8P4W7gk
2,2021-11-05 01:35:00,Hellberg,Synchronize - VIP,670,26Z9su5cZTyfayv4F2ho5f
3,2021-11-05 01:35:00,Vicetone,I Hear You,570,1tjjhyqz6Mcy7Gbk7ATss9
4,2021-11-05 01:35:00,Tritonal,Getaway,0,0aAVBcORefVNADGxgqh8XM
5,2021-11-05 01:35:00,Conro,Chardonnay,1110,3qgx6SzitvxFgXBF7I0cKQ
6,2021-11-05 01:35:00,smle,Halo,150,2M6AoWQC8nS8xNbSxl3FQA
7,2021-11-05 01:38:00,Snareskin,Mad For You,189428,0FwSuls8s1b9txCIha2nTH
8,2021-11-05 01:41:00,Chico Rose,Sad (feat. Afrojack),161280,4ESPuOrSsRcBISzcMlzmY5
9,2021-11-05 01:44:00,Sem,Awaken,198461,5GU2sSE27aCgXF7PU3Pw84
10,2021-11-05 01:47:00,Two Friends,While We're Dreaming (feat. Kevin Writer),194803,0dyxg4MqtduJSTq6cyIG5q
11,2021-11-05 01:51:00,Pegboard Nerds,All Alone,246285,6t6OF6KiHxgGv9efthbByF
12,2021-11-05 01:54:00,Aiobahn,About U,175476,5BYFvZ2r8WjRN8nSZfOMbm
13,2021-11-05 01:58:00,smle,Leave It All,235200,3F8uRM4e993hmBdhlAdpj0
14,2021-11-05 02:02:00,Steve Aoki,Back 2 U - Unlike Pluto Remix,217058,4clQqYCO46ujiPYfVKsPfM
15,2021-11-05 02:05:00,Half an Orange,Chuck Taylors,210000,4OErPwzm517Q2eA3aQvaNK
16,2021-11-05 02:06:00,Summer Was Fun,Love Back On,67385,4xrKo7ZQR9ccfyZ5ohS3YU
17,2021-11-05 02:07:00,amin,See you,3480,2uzK4GdJ63xhirHwt91FMq
18,2021-11-05 21:26:00,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,110,1r9xUipOqoNwggBpENDsvJ
19,2021-11-05 21:28:00,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381,1r9xUipOqoNwggBpENDsvJ
20,2021-11-05 21:35:00,I DONT KNOW HOW BUT THEY FOUND ME,Social Climb,850,3xUsaaH6oCG1w8kD1oGhGW
21,2021-11-05 21:35:00,K/DA,I'LL SHOW YOU,121030,6LDIVpVNBRy7LCw7jIdci6
22,2021-11-05 21:35:00,Mid-Day Moon,Hey Wait,1210,1RCiGhWciLiZ265ZOYfw0Y
23,2021-11-05 21:35:00,Hippo Campus,Way It Goes,430,6CES1554HcWMIVroJfmmBm
24,2021-11-05 21:35:00,Blonds,Crybaby,2590,3kZazkf34V67gkhEIK3SNr
25,2021-11-07 18:15:00,Yoh kamiyama,Girl.,570,2uH4sSVxfRDBhsg1YekBBm
26,2021-11-07 18:15:00,10cm,My Eyes - Instrumental,640,1Gw0uRu4pDLBJMMVPXrrUb
27,2021-11-07 18:15:00,Henry Young,Honestly,570,2IfWR8zwsvNHdixteHOIF7
28,2021-11-07 18:15:00,BOL4,Galaxy 우주를 줄게,620,15c7KZTrsCUxCQcOdUVELc
29,2021-11-07 18:15:00,10cm,Rebirth,610,3e8L121uUaF3irEURK8sPb
30,2021-11-07 18:15:00,Ado,レディメイド,550,3hkGr1uZjTdiAPZrk2NTiP
31,2021-11-07 18:15:00,IU,LILAC,1000,5xrtzzzikpG3BLbo4q1Yul
32,2021-11-07 18:15:00,ENHYPEN,Drunk-Dazed,800,1wcr8DjnN59Awev8nnKpQ4
33,2021-11-07 18:15:00,Gen Hoshino,Branko (House ver.),570,6YZ2xsNKi4yslgfu5qfkm1
34,2021-11-07 18:15:00,Aimer,ever after,770,0mkctINFN0327pYxp1CRhQ
35,2021-11-07 18:15:00,『ユイカ』,好きだから。,1630,02xwA3Ej9NPetftp9V7VZ3
36,2021-11-07 18:15:00,Gen Hoshino,Create,690,5FqE1Cd1rt7ijK76BlFx87
37,2021-11-07 18:15:00,indigo la End,夏夜のマジック,830,144pIQC3mpmUkZXMt8fIwb
38,2021-11-07 18:15:00,Weeekly,After School,640,52CBUrIdyf8tbZaUY9iawE
39,2021-11-07 18:15:00,Masaki Suda,さよならエレジー,690,3oYD2O31b05fILFpv0AXRI
40,2021-11-07 18:15:00,BOL4,When I Fall In Love 사랑에 빠졌을 때,750,6NI5NpMwuf3Og5F6cIwVGd
41,2021-11-07 18:15:00,Ado,踊,830,7z6qHGEKxRtwtYym2epV7l
42,2021-11-07 18:15:00,水槽,p.h.,540,3rWyLf6o3RMbUeK4aafkHd
43,2021-11-07 18:15:00,KEY,Show Me,650,2citvEGmOgIoGl6Jend3cU
44,2021-11-07 18:15:00,Ado,うっせぇわ,990,6EzZn96uOc9JsVGNRpx06n
45,2021-11-07 18:15:00,SURL,Dry Flower,600,1Dqo8RY50LMCvjjA3kOrNZ
46,2021-11-07 18:16:00,Ado,踊,680,7z6qHGEKxRtwtYym2epV7l
47,2021-11-07 18:19:00,SEVENTEEN,Ready to love,186760,2FymmKBuog0loCuNXMwQID
48,2021-11-07 18:21:00,BOL4,You(=I),169477,6IBPrw5nYj84x8JpiOvXUp
49,2021-11-07 18:21:00,Weeekly,After School,700,52CBUrIdyf8tbZaUY9iawE
50,2021-11-07 18:21:00,Masaki Suda,糸,990,0FsdMLyUsseGCjZQAnsIK7
51,2021-11-07 18:21:00,10cm,한강의 작별 The Han's Farewell,870,2mZtLLnLaHrgICNiB9n5wr
52,2021-11-07 18:21:00,Sukima Switch,奏(かなで),4875,5RbMlPFL4gVyEHW2lEOuzG
53,2021-11-07 18:22:00,DAY6,Say Hello,1630,25QZXjkQ1x0uFbcQ6PUeMK
54,2021-11-07 18:22:00,Sukima Switch,奏(かなで),1290,5RbMlPFL4gVyEHW2lEOuzG
55,2021-11-07 18:23:00,Kiro Akiyama,Caffeine,107080,708feUe50Ed8N6zilSiSQM
56,2021-11-07 20:01:00,Vaundy,東京フラッシュ,690,3vXdK7DCzJyp1MIh10TJFS
57,2021-11-07 20:02:00,Aimer,カタオモイ,610,2HovXsvcdJur52BOcYGydz
58,2021-11-07 20:02:00,Masaki Suda,さよならエレジー,660,3oYD2O31b05fILFpv0AXRI
59,2021-11-07 20:02:00,Yoh kamiyama,色香水,1910,7FpABRyv5TaZz0llkhjPgc
60,2021-11-07 20:02:00,SHINee,View,940,46E1ic6n099e76t5J1TbHn
61,2021-11-07 20:02:00,Ado,会いたくて,620,4QQ0LKm5FsoWCArRoPIflV
62,2021-11-07 20:02:00,N.Flying,Preview,680,1ppNeMqxAKLh19wbIqSzAj
63,2021-11-07 20:02:00,Mao Buyi,火花,660,4ayocefuQpp9muPJhlUrSq
64,2021-11-07 20:02:00,KUN,情人,540,4OoO0q9DrsT0pSHvA435KF
65,2021-11-07 20:05:00,The Million,D.M.S,209893,0eNUGSYtxzVl7zcdKU869U
66,2021-11-07 20:45:00,COIN,I Want It All,150558,5Nr4RRLSAq8l1vJVpJbi7j
67,2021-11-08 00:28:00,Life Kit,"How To Wake Up Early, Even If You're Not A Morning Person",1291310,
68,2021-11-08 17:39:00,Scott Helman,Sweet Tooth,860,2qROUDWN1RCJoyiVSr6ifm
69,2021-11-08 17:39:00,Phoneboy,"Hey, Kid!",3996,5T3zeQPTvGI9BcFn1Wy0Cz
70,2021-11-08 17:39:00,Hot Chelle Rae,Tangerine,1160,6V8KMTrbxz5J3qgg6F0IyJ
71,2021-11-08 17:39:00,Beach Weather,Chit Chat,710,08BwE47bKpz62bfSiDXO2w
72,2021-11-08 17:39:00,MAGIC GIANT,Disaster Party,690,0tZQkiMamZC9PVKeIDtvTP
73,2021-11-08 17:39:00,Hey Violet,Better By Myself,1600,77ixMBo91onYG37mAZiaUj
74,2021-11-08 17:39:00,Hey Violet,Better By Myself,810,77ixMBo91onYG37mAZiaUj
75,2021-11-08 17:39:00,Valley,Like 1999,920,25gacl0dFF9HTclx7Ug7xC
76,2021-11-08 17:39:00,Armors,DOA,670,4sy86utWrvEKd2w7zfnzL3
77,2021-11-08 17:39:00,COIN,Into My Arms,710,5zTkiTjxGgLlhtc24r2Qse
78,2021-11-08 17:39:00,Beauty School Dropout,Last Time,2360,6qqH1B8XnA8WJpSLWdjUFt
79,2021-11-08 17:39:00,COIN,Are We Alone?,860,4XFERj1ZN9fknrjMTkDOU6
80,2021-11-08 17:39:00,I DONT KNOW HOW BUT THEY FOUND ME,Absinthe,710,4hs2FbesB8qo6H5Berbikd
81,2021-11-08 17:39:00,Sam and Sounds,Cloud 9,830,4MA2sZsOr0fbGZag4AiQDP
82,2021-11-08 17:39:00,COIN,Nobody's Baby,880,6vszzBRAUypoJ8SwmWqHvP
83,2021-11-08 17:42:00,Hot Chelle Rae,Tangerine,1240,6V8KMTrbxz5J3qgg6F0IyJ
84,2021-11-08 17:42:00,COIN,Talk Too Much,670,4djIFfof5TpbSGRZUpsTXq
85,2021-11-08 17:42:00,Passion Pit,Take a Walk,980,4Sfa7hdVkqlM8UW5LsSY3F
86,2021-11-08 17:42:00,HARBOUR,Runaway Kids,1600,204N3xuSdqkTdGm21tUwuN
87,2021-11-08 17:42:00,courtship.,Sunroof,990,1zLEXRNVucrDxxI1qmGO9Z
88,2021-11-08 17:42:00,ROLE MODEL,blind,153293,0NuWgxEp51CutD2pJoF4OM
89,2021-11-08 17:42:00,AJR,Way Less Sad,40738,6g3XrmNrWVa33dZuxIhMbF
90,2021-11-08 17:42:00,Smallpools,Dreaming,780,6cMswWRv4lAU3mh5lclgCc
91,2021-11-08 17:46:00,JADN,Little Love,1139,1U2j36G8WZKTGBMXyZRn9r
92,2021-11-08 17:46:00,Tyde Levi,AAA,226792,1DnN1RRe7dFzCkfU72XuZI
93,2021-11-08 17:46:00,COIN,Simple Romance,1260,5JV2KH2HzoofJKSzdEukBp
94,2021-11-08 17:46:00,Bleachers,Rollercoaster,630,5L95vS64rG1YMIFm1hLjyZ
95,2021-11-08 18:44:00,Bleachers,Rollercoaster,18720,5L95vS64rG1YMIFm1hLjyZ
96,2021-11-08 18:48:00,Bruno Mars,Leave The Door Open,22640,02VBYrHfVwfEWXk5DXyf0T
97,2021-11-08 18:48:00,Bruno Mars,When I Was Your Man,213826,0nJW01T7XtvILxQgC5J7Wh
98,2021-11-08 18:48:00,Bruno Mars,That's What I Like,7470,0KKkJNfGyhkQ5aFogxQAPU
99,2021-11-08 18:48:00,Bruno Mars,Locked out of Heaven - The M Machine Remix,5215,5WlVx0a6VedSJ60JFYpRBp
100,2021-11-08 18:48:00,Bruno Mars,Talking to the Moon,1750,161DnLWsx1i3u1JT05lzqU
101,2021-11-08 18:48:00,Bruno Mars,Talking to the Moon,3250,161DnLWsx1i3u1JT05lzqU
102,2021-11-08 18:49:00,Bruno Mars,Locked out of Heaven,16950,3w3y8KPTfNeOKPiqUTakBh
103,2021-11-08 18:49:00,Bruno Mars,Talking to the Moon,52870,161DnLWsx1i3u1JT05lzqU
104,2021-11-08 18:50:00,Marshmello,Leave Before You Love Me (with Jonas Brothers),57200,4qu63nuBpdn0qHUHuObEj1
105,2021-11-08 18:51:00,Marshmello,Moving On,5660,6Ehy8wRUYjAZcMMRCxMZVM
106,2021-11-08 18:51:00,Marshmello,Alone,19140,3MEYFivt6bilQ9q9mFWZ4g
107,2021-11-08 18:51:00,Dayglow,"Dear Friend,",7480,6pjBrkKAwZn8qC77Lqags7
108,2021-11-08 18:51:00,Jklmn.,In Every Way,930,7s0TOxWobFTtBeZzmUnmq9
109,2021-11-08 18:54:00,LIONE,Glimmer,110,3wgu3Yq2tqdJH9nmUt3kfx
110,2021-11-08 18:54:00,Yugo Kanno,Stardust Crusaders,980,1xsExFad0m5ikHaejXZrcA
111,2021-11-08 18:54:00,The Band CAMINO,Crying Over You,4200,53bCcVMGv0S2aIYvfju2Tt
112,2021-11-08 18:54:00,いとうかなこ,ファティマ,3140,4UPR9dSw2YcvJQAGJKPwCk
113,2021-11-08 18:54:00,Dayglow,Fuzzybrain,19878,57HJa4ktE7iHGrbFhwzEr2
114,2021-11-08 18:54:00,Chico Rose,Sad (feat. Afrojack),1330,4ESPuOrSsRcBISzcMlzmY5
115,2021-11-08 18:54:00,dhruv,double take,171743,0QzuaeCEEOV40Pn7IvKEny
116,2021-11-08 18:58:00,Marshmello,Fly,193777,2HO0uCyq8jOveEzvmo4JEu
117,2021-11-08 19:01:00,Conro,Chardonnay,208750,3qgx6SzitvxFgXBF7I0cKQ
118,2021-11-08 19:05:00,Culture Code,Make Me Move - James Roche Remix,225950,105W4dhENS7sgUSMLMEWGh
119,2021-11-08 19:08:00,Aiobahn,About U,175476,5BYFvZ2r8WjRN8nSZfOMbm
120,2021-11-08 19:11:00,Grant,Weapon,188758,0jdi6xVBhk96OEoO53yORN
121,2021-11-08 19:14:00,Summer Was Fun,My Dear,190500,5y4In7WNG50knStmctWMTB
122,2021-11-08 19:17:00,WRLD,Awake,192473,5T1yRFyoxOVfVhHwOWIVii
123,2021-11-08 19:20:00,Summer Was Fun,Love Back On,154826,4xrKo7ZQR9ccfyZ5ohS3YU
124,2021-11-09 01:38:00,smle,Leave It All,1240,3F8uRM4e993hmBdhlAdpj0
125,2021-11-09 01:38:00,Conro,I Wanna Know,1020,6IMbNv4p0MLSSv3mpb9TgI
126,2021-11-09 01:38:00,Alonestar,Raise Em Up (House Remix) (feat. Ed Sheeran),1990,
127,2021-11-09 01:38:00,Two Friends,While We're Dreaming (feat. Kevin Writer),1770,0dyxg4MqtduJSTq6cyIG5q
128,2021-11-09 01:38:00,Papa Ya,Outta Here (feat. Con Bro Chill),1930,2rUxsuBYIzcbRa5GcZwmah
129,2021-11-09 01:38:00,Rich Miller,"Destiny (From ""Freaking Romance"" Webtoon)",1240,6KRTxPHc2Dm0DHaly2ryXq
130,2021-11-09 01:38:00,Kygo,Born To Be Yours,1120,0WVAQaxrT0wsGEG4BCVSn2
131,2021-11-09 01:38:00,Chico Rose,Sad (feat. Afrojack),960,4ESPuOrSsRcBISzcMlzmY5
132,2021-11-09 01:38:00,Summer Was Fun,Love Back On,5080,4xrKo7ZQR9ccfyZ5ohS3YU
133,2021-11-09 01:38:00,LVTHER,This Love,1570,5cO69UtZZfWsiGW8P4W7gk
134,2021-11-09 01:38:00,Snareskin,Mad For You,2040,0FwSuls8s1b9txCIha2nTH
135,2021-11-09 01:38:00,Pegboard Nerds,All Alone,2090,6t6OF6KiHxgGv9efthbByF
136,2021-11-09 01:38:00,Tritonal,Getaway,1040,0aAVBcORefVNADGxgqh8XM
137,2021-11-09 01:38:00,Grant,Without You,1020,0gXEJXyG1D31WcezYQguyX
138,2021-11-09 01:38:00,Marshmello,Chasing Colors (feat. Noah Cyrus),2480,1VxogbO6bfygdfaCnE9oLb
139,2021-11-09 01:38:00,Marshmello,Summer,1760,1Hk0QRlUFCHYG6zIvUh0Xd
140,2021-11-09 01:39:00,Summer Was Fun,Watching,1650,0NTUHSbRIyXQpBodBZwuwp
141,2021-11-09 01:39:00,Steve Aoki,Back 2 U - Unlike Pluto Remix,13400,4clQqYCO46ujiPYfVKsPfM
142,2021-11-09 01:39:00,Katdrop,Holding On,2030,0dCKW0nce1XJT35xmw2lT6
143,2021-11-09 01:39:00,Marshmello,Moving On,620,6Ehy8wRUYjAZcMMRCxMZVM
144,2021-11-09 01:42:00,Steve Aoki,Back 2 U - Unlike Pluto Remix,217058,4clQqYCO46ujiPYfVKsPfM
145,2021-11-09 01:44:00,Marshmello,Moving On,84363,6Ehy8wRUYjAZcMMRCxMZVM
146,2021-11-09 01:46:00,Aweeden,Before You Go,1870,1m04ThY3rdizcpju0v0TsO
147,2021-11-09 01:46:00,Hellberg,Synchronize - VIP,104260,26Z9su5cZTyfayv4F2ho5f
