,endTime,artistName,trackName,msPlayed,trackIDs
12475,2021-06-07 05:44:00,Elliphant,Purple Light (feat. Doja Cat),12700,14h0f2KM4nJRHCqLwoOx3M
12476,2021-06-07 05:44:00,MGMT,Electric Feel,3310,3FtYbEfBqAlGO46NUDQSAt
12477,2021-06-07 05:44:00,Aimer,カタオモイ,430,2HovXsvcdJur52BOcYGydz
12478,2021-06-07 05:44:00,10cm,Nothing Without You,650,5hN2ymg5ilzxq6stLmSPgL
12479,2021-06-07 05:44:00,League of Legends,Warriors,0,3f4fc8c8unrQeKecmUPEDR
12480,2021-06-07 05:44:00,HNATA,Slowtime,720,3htIom12APFAFjuhxkFDUr
12481,2021-06-07 05:44:00,Scarlet Drive,I Just Think That You're Cute,1170,05Fcc70bVBuFHlNLfdu7c3
12482,2021-06-07 05:44:00,Jungle,Busy Earnin',4400,5TloYFwzd09yWy8xkRLVUu
12483,2021-06-07 05:44:00,Foster The People,Are You What You Want to Be?,37080,3CVPyuuD6HxWXgPbbGqbg6
12484,2021-06-07 05:44:00,Twenty One Pilots,Level of Concern - live from outside,630,4zZyTwwwZFJhRe0oBElIia
12485,2021-06-07 05:44:00,Describer,GET UP,870,7l5ENpuFC5qRESR8GBy8qz
12486,2021-06-07 05:44:00,Billy Joel,Piano Man,450,70C4NyhjD5OZUMzvWZ3njJ
12487,2021-06-07 05:44:00,TheFatRat,MAYDAY,730,5xXB7wVgRmBHoMBmcfEE3C
12488,2021-06-07 05:44:00,Breakup Shoes,Idk,540,6gJSeUKJEt8gxlzg8OsGds
12489,2021-06-07 05:44:00,DPR LIVE,Jasmine,0,2IgbYlOlFpiSFYnsqB39lM
12490,2021-06-07 05:45:00,hrishi,Paul McCartney (superstar),0,6FO6ofhaQrs3sU86jzubkK
12491,2021-06-07 05:45:00,lovelytheband,"maybe, i'm afraid",490,4LU5CO0wa6WryKRadMqFZf
12492,2021-06-07 05:45:00,Phil The Beat,Heart to Heart,840,0SHGWofum5pzPIRCwdgCCM
12493,2021-06-07 05:45:00,Avril Lavigne,Girlfriend,660,45hOioMDJktr86iKDHC8gr
12494,2021-06-07 05:45:00,Peachy!,Pop Star 팝스타,0,3mFxRJau0dXGjFmA9Y4Yda
12495,2021-06-07 05:45:00,Ruel,as long as you care,830,0GQqQ7dA7B4mcEktSZaOUp
12496,2021-06-07 05:45:00,Stray Kids,MIROH,510,2sFWzfV3kqAwXEWM9BjzwH
12497,2021-06-07 05:45:00,salem ilese,Mad at Disney,630,7aGyRfJWtLqgJaZoG9lJhE
12498,2021-06-07 05:45:00,Fitz and The Tantrums,Out of My League,590,2AYEOC02WLhUiOoaig2SEH
12499,2021-06-07 05:45:00,Y2K,Lalala,360,51Fjme0JiitpyXKuyQiCDo
12500,2021-06-07 05:45:00,Cheap Cuts,Check Your Phone (Feat. Pete Wentz of Fall Out Boy),1260,2htP8GRErK7IZi4igh59Q1
12501,2021-06-07 05:45:00,Spendtime Palace,Romantic Getaway,950,0DVcqbxTd5sitNAc1REoE7
12502,2021-06-07 05:45:00,Arctic Monkeys,Do I Wanna Know?,4070,5FVd6KXrgO9B3JPmC8OPst
12503,2021-06-07 05:45:00,Sam and Sounds,Cloud 9,610,4MA2sZsOr0fbGZag4AiQDP
12504,2021-06-07 05:48:00,lovelytheband,"maybe, i'm afraid",188734,4LU5CO0wa6WryKRadMqFZf
12505,2021-06-07 05:48:00,Backstreet Boys,I Want It That Way,810,47BBI51FKFwOMlIiX6m8ya
12506,2021-06-07 05:48:00,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),480,0qOnSQQF0yzuPWsXrQ9paz
12507,2021-06-07 05:48:00,Cage The Elephant,Cigarette Daydreams,480,2tznHmp70DxMyr2XhWLOW0
12508,2021-06-07 05:48:00,Arctic Monkeys,Do I Wanna Know?,5705,5FVd6KXrgO9B3JPmC8OPst
12509,2021-06-07 05:48:00,The Killers,Mr. Brightside,1540,7oK9VyNzrYvRFo7nQEYkWN
12510,2021-06-07 05:48:00,Coldplay,Viva La Vida,620,1mea3bSkSGXuIRvnydlB5b
12511,2021-06-07 05:48:00,COIN,Boyfriend,1790,15jIpgBlSbxsPVsKPNYkNp
12512,2021-06-07 05:51:00,WALK THE MOON,Shut Up and Dance,760,4kbj5MwxO1bq9wjT5g9HaA
12513,2021-06-07 05:51:00,lovelytheband,"don't worry, you will",2920,09akcdeCiV2jIl6x9WpmxA
12514,2021-06-07 05:51:00,Colony House,Silhouettes,1270,5zYduVIUSgSWmv56IwBmRl
12515,2021-06-07 05:51:00,COIN,I Don't Wanna Dance,530,5eLpZ8zv4yncE0RFZlRpD2
12516,2021-06-07 05:51:00,Co-Stanza,I Don't Mind,810,76erERb1bC1m0HsCpbbe3t
12517,2021-06-07 05:51:00,lovelytheband,emotion,560,0XEgPU43khXFBkMMGILzds
12518,2021-06-07 05:51:00,Neon Trees,Everybody Talks,700,2iUmqdfGZcHIhS3b9E9EWq
12519,2021-06-07 05:51:00,fun.,We Are Young (feat. Janelle Monáe),640,7a86XRg84qjasly9f6bPSD
12520,2021-06-07 05:51:00,The Band CAMINO,2 / 14,145170,2QwpEi3eNToZCCMMRcOj0u
12521,2021-06-07 05:53:00,Chaz Cardigan,Haircut,1050,7sp7pzysWVCI2tGGjNSkFf
12522,2021-06-07 05:53:00,lovelytheband,"maybe, i'm afraid",600,4LU5CO0wa6WryKRadMqFZf
12523,2021-06-07 05:53:00,COIN,Talk Too Much,600,4djIFfof5TpbSGRZUpsTXq
12524,2021-06-07 05:53:00,KEY,Chemicals,660,5lnOzSuRgh1f0Lm6JC9FSP
12525,2021-06-07 05:53:00,Conan Gray,Heather,740,4xqrdfXkTW4T0RauPLv3WA
12526,2021-06-07 05:53:00,Leland Blue,Lying to Myself,1440,509OiuJE6dMYeJytk3ub91
12527,2021-06-07 05:53:00,Colony House,Silhouettes,890,5zYduVIUSgSWmv56IwBmRl
12528,2021-06-07 05:53:00,Neon Trees,Animal,710,1fBl642IhJOE5U319Gy2Go
12529,2021-06-07 05:53:00,Backstreet Boys,I Want It That Way,640,47BBI51FKFwOMlIiX6m8ya
12530,2021-06-07 05:53:00,COIN,Hannah,1530,2wpk3LBZJiYXgfPw86kxX2
12531,2021-06-07 05:53:00,Co-Stanza,I Don't Mind,129090,76erERb1bC1m0HsCpbbe3t
12532,2021-06-07 05:53:00,Plain White T's,Hey There Delilah,1280,4RCWB3V8V0dignt99LZ8vH
12533,2021-06-07 05:53:00,FINNEAS,American Cliché,1060,2IFioAFD8QEIq17UwOaSFb
12534,2021-06-07 05:53:00,FINNEAS,Let's Fall in Love for the Night,700,7kQkmyoHCEqwe7QwDbkSXM
12535,2021-06-07 05:53:00,lovelytheband,loneliness for love,730,2YgYtlYQSuaUtv9dx2IjzL
12536,2021-06-07 05:53:00,Paul Anka,Put Your Head On My Shoulder,2020,2DpJ9T2RVRanZcYFHKOAfA
12537,2021-06-07 05:53:00,Fitz and The Tantrums,HandClap,850,4qRaZYiaOsSvWC7VgcxrI0
12538,2021-06-07 05:53:00,COIN,Boyfriend,530,15jIpgBlSbxsPVsKPNYkNp
12539,2021-06-07 05:53:00,The Chainsmokers,Closer,790,7BKLCZ1jbUBVqRi2FVlTVw
12540,2021-06-07 05:54:00,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),900,0qOnSQQF0yzuPWsXrQ9paz
12541,2021-06-07 05:54:00,Cage The Elephant,Cigarette Daydreams,44510,2tznHmp70DxMyr2XhWLOW0
12542,2021-06-07 05:54:00,The Killers,Mr. Brightside,590,7oK9VyNzrYvRFo7nQEYkWN
12543,2021-06-07 05:56:00,Conan Gray,Heather,1330,4xqrdfXkTW4T0RauPLv3WA
12544,2021-06-07 05:56:00,Neon Trees,Animal,1790,1fBl642IhJOE5U319Gy2Go
12545,2021-06-07 05:56:00,COIN,I Don't Wanna Dance,1590,5eLpZ8zv4yncE0RFZlRpD2
12546,2021-06-07 05:56:00,The Killers,Mr. Brightside,117850,7oK9VyNzrYvRFo7nQEYkWN
12547,2021-06-07 05:57:00,COIN,Boyfriend,61060,15jIpgBlSbxsPVsKPNYkNp
12548,2021-06-07 05:58:00,lovelytheband,emotion,710,0XEgPU43khXFBkMMGILzds
12549,2021-06-07 05:58:00,Cage The Elephant,Cigarette Daydreams,690,2tznHmp70DxMyr2XhWLOW0
12550,2021-06-07 05:58:00,The Chainsmokers,Closer,72860,7BKLCZ1jbUBVqRi2FVlTVw
12551,2021-06-07 05:58:00,The Band CAMINO,2 / 14,640,2QwpEi3eNToZCCMMRcOj0u
12552,2021-06-07 06:01:00,Chaz Cardigan,Haircut,660,7sp7pzysWVCI2tGGjNSkFf
12553,2021-06-07 06:01:00,lovelytheband,"maybe, i'm afraid",740,4LU5CO0wa6WryKRadMqFZf
12554,2021-06-07 06:01:00,Colony House,Silhouettes,10740,5zYduVIUSgSWmv56IwBmRl
12555,2021-06-07 06:01:00,COIN,Hannah,650,2wpk3LBZJiYXgfPw86kxX2
12556,2021-06-07 06:01:00,COIN,I Don't Wanna Dance,570,5eLpZ8zv4yncE0RFZlRpD2
12557,2021-06-07 06:01:00,Paul Anka,Put Your Head On My Shoulder,137250,2DpJ9T2RVRanZcYFHKOAfA
12558,2021-06-07 06:01:00,fun.,We Are Young (feat. Janelle Monáe),1070,7a86XRg84qjasly9f6bPSD
12559,2021-06-07 06:04:00,COIN,Simple Romance,192060,5JV2KH2HzoofJKSzdEukBp
12560,2021-06-07 06:06:00,COIN,I Want It All,98240,5Nr4RRLSAq8l1vJVpJbi7j
12561,2021-06-07 06:07:00,COIN,Into My Arms,76120,5zTkiTjxGgLlhtc24r2Qse
12562,2021-06-07 06:08:00,COIN,Valentine,78750,1TTKyvJ3QFRr84YTNnSMkc
12563,2021-06-07 06:11:00,The Band CAMINO,Farsighted,191720,1F4f9YO3at5eKrEQrITBa8
12564,2021-06-07 19:20:00,Rec Hall,She Doesn’t Get It,210990,1BApHcP5TM5DHAq4gyjqjx
12565,2021-06-07 19:56:00,COIN,Babe Ruth,78600,3mCjMGGea0h42M4kOvykXA
12566,2021-06-07 19:56:00,Mid-Day Moon,Hey Wait,12190,1RCiGhWciLiZ265ZOYfw0Y
12567,2021-06-07 19:57:00,BENEE,Supalonely,45880,4nK5YrxbMGZstTLbvj6Gxw
12568,2021-06-07 19:58:00,AJR,Burn The House Down,0,0TkJIyL69RAUIbNwGub6uR
12569,2021-06-07 19:58:00,Fiji Blue,Day by Day,760,7ennBS5KF7XksS3WvusJSS
12570,2021-06-07 19:58:00,Yung Gravy,Magic,710,7qRBXrTLfhdyG7bi6DuURv
12571,2021-06-07 19:58:00,Elton John,Your Song - Remastered,730,2bUXfclD8DwJwwUENtSCWu
12572,2021-06-07 19:58:00,Vampire Weekend,Campus,1280,1eNrlXlW7Cj1QB1YUcZmpb
12573,2021-06-07 19:58:00,Surfaces,Sunday Best,1000,1Cv1YLb4q0RzL6pybtaMLo
12574,2021-06-07 19:58:00,Rex Orange County,Loving Is Easy,930,5EYi2rH4LYs6M21ZLOyQTx
12575,2021-06-07 19:58:00,AJR,Weak,0,5DZwnLxHjWTZaz9jOpRhxb
12576,2021-06-07 19:58:00,Johann Pachelbel,Canon in D,1090,1c3GkbZBnyrQ1cm4TGHFrK
12577,2021-06-07 19:58:00,Dayglow,Hot Rod,1870,0zePbRMJ9sd7wsZRlbPQua
12578,2021-06-07 19:58:00,BØRNS,Fool,600,1huRm0I1QxVb1pJziyCSRh
12579,2021-06-07 19:58:00,Fitz and The Tantrums,Out of My League,840,2AYEOC02WLhUiOoaig2SEH
12580,2021-06-07 19:58:00,Ragamuffs,Lainey Lainey,770,0xyInmMLYMhLrYDPUYa18y
12581,2021-06-07 19:58:00,Empire of the Sun,Walking On A Dream,2360,5r5cp9IpziiIsR6b93vcnQ
12582,2021-06-07 19:58:00,BØRNS,Electric Love,540,2GiJYvgVaD2HtM8GqD9EgQ
12583,2021-06-07 19:58:00,BLACKPINK,BOOMBAYAH,490,13MF2TYuyfITClL1R2ei6e
12584,2021-06-07 19:58:00,MAX,Blueberry Eyes (feat. SUGA of BTS),1940,5dn6QANKbf76pANGjMBida
12585,2021-06-07 19:58:00,Khalid,Know Your Worth,340,0TrPqhAMoaKUFLR7iYDokf
12586,2021-06-07 19:58:00,The Neighbourhood,Daddy Issues,1250,5E30LdtzQTGqRvNd7l6kG5
12587,2021-06-07 19:58:00,Yung Gravy,Mr. Clean,66180,5GxnROd93Y7NGt2ci0TwBw
12588,2021-06-07 19:58:00,BENEE,Supalonely,620,4nK5YrxbMGZstTLbvj6Gxw
12589,2021-06-07 19:58:00,Frank Sinatra,Fly Me To The Moon,620,3HQHJY0AIqQmfDo9tt1Al0
12590,2021-06-07 19:58:00,Paul Anka,Put Your Head On My Shoulder,670,2DpJ9T2RVRanZcYFHKOAfA
12591,2021-06-07 19:58:00,Dominic Fike,3 Nights,990,1tNJrcVe6gwLEiZCtprs1u
12592,2021-06-07 19:59:00,Why Don't We,Hooked,2590,2N2s2s2w0jmSIPNZcm8Jnr
12593,2021-06-07 20:02:00,Eminem,Godzilla (feat. Juice WRLD),210800,7FIWs0pqAYbP91WWM0vlTQ
12594,2021-06-07 20:02:00,MAX,Love Me Less (feat. Quinn XCII),1300,2tOOcDDYkh0PSjr6GwPEAJ
12595,2021-06-07 20:04:00,Eminem,Rap God,140180,6or1bKJiZ06IlK0vFvY75k
12596,2021-06-07 20:04:00,Eminem,The Real Slim Shady,1210,3yfqSUWxFvZELEM4PmlwIR
12597,2021-06-07 20:05:00,Jim Yosef,Ignite,1150,6O3UZmCK33rQAJlwVzrCDV
12598,2021-06-07 20:05:00,Bastille,Pompeii,860,3gbBpTdY8lnQwqxNCcf795
12599,2021-06-07 20:05:00,Eminem,'Till I Collapse,43260,4xkOaSrkexMciUUogZKVTS
12600,2021-06-07 20:05:00,Anthony Neely,Wake Up,420,1HGcWWkWcc331knimPhX8Z
12601,2021-06-07 20:05:00,Eminem,Without Me,3050,7lQ8MOhq6IN2w8EYcFNSUk
12602,2021-06-07 20:05:00,Virginia To Vegas,Lights Out,670,61HdwDV2Zuq9lB4fJlwDbP
12603,2021-06-07 20:05:00,Allstar Weekend,Not Your Birthday,9620,0X5p2uVpPIbHIMzyH7ky3V
12604,2021-06-07 20:05:00,American Authors,Best Day Of My Life,670,5Hroj5K7vLpIG4FNCRIjbP
